"good length ball angled across fifth stump, cracks a drive to backward point."
"drags the length back on fifth stump, slices a cut in the air wide of backward point, cut off at deep third man."
"full into the legs, misses a flick to midwicket."
"short again but tighter to off stump, defended to cover."
"full and swinging in from fifth stump, beaten trying to drive through mid-on with a gap between bat and pad."
short and swinging down leg. Bonus ball continues the over.
"length ball on fourth stump, plops the front foot down and creams a pull flat through midwicket, whistles to the rope."
"good length ball on off, defended toward mid-on."
"full on fifth stump, punched straight to mid-off."
"full on middle, whips this through midwicket, cut off by deep square leg circling around."
"overpitched on fifth stump, drives firmly but picks out mid-off again."
"good length ball on fourth stump, tries to punch straight again, inside edge cannons into the pads."
"full into middle and leg, another inside edge goes off the pads but continues on through square leg this time for a single to keep strike."
"full on the legs, flicked to deep square leg."
"<strong>dropped!</strong> Fullish length on fourth stump, McDermott tries to flick through mid-on, thick leading edge floats to cover and a simple catch at rib height is shelled. The fielder, James Bazley, got handcuffed deciding to go palms up or down and wound up never getting a hand to the ball, struck in the torso instead. Was a fairly straightforward chance that he bungled badly."
good length ball struck to mid-off.
"full on the stumps, takes a step down and drives back over the bowler's head, into the sightscreen. Lovely footwork."
"full on the legs, flicked to deep square leg."
good length ball flicked wide of mid-on far enough to allow a run. Direct hit at the non-striker's end nearly caroms past mid-off for an overthrow but it's corralled on the ring.
good length ball flicked off the pads through the leg side for a pair.
"finally falls chipping to long-on. Fullish length on off stump, McDermott could have driven straight through mid-off but that gap had been plugged numerous times and instead he tries to show off his muscles attempting to clear one of the only two boundary riders on the opposite straight boundary. Didn't get the power behind it and it floats to the man stationed there who jogs in to claim this 15 yards inside the ring. Soft dismissal after getting a life in the previous over."
"fullish length angled across fifth stump, punched to cover on the ring."
"drags the length back on fourth stump and is beaten trying to cut, cramped for room."
"short and wide, toe slaps this to deep third man."
"good length ball on off, defended back to the bowler."
"Malan goes for the reverse sweep immediately to a full ball on sixth stump, connects fine to beat short third man."
"fuller on off stump, punched wide of extra cover."
"full on fifth stump, drives sharply through extra cover, Heazlett slides at cover sweeper to turn four into two."
"good length ball on middle and off, goes back to punch to extra cover on the ring."
"short on off again, goes back to punch past extra cover, long-off tracks right to cut it off and relay in."
"short and wide, cuts this to the sweeper."
good length ball punched to mid-off.
"overpitched on fourth stump, creams a punch in the air past extra cover and races through wide long-off for four. Was close to catching height but just out of reach."
"good length ball outside off, punched through the off side for one."
"bouncer over off stump, left alone."
"back of a length on fifth stump, swats a pull through to deep square leg."
"slower ball lands full and wide on sixth stump, keeps the hands back to drive firmly along the ground past backward point and picks the gap perfectly to get a boundary."
"good length ball on off, defended to the bowler."
"good length ball strays on the pads, goes back to flick through to midwicket."
"short on the stumps, pulls this to deep midwicket."
"slightly short on the legs, goes back to flick behind square."
"short on the legs, goes back to pull and gets a bottom edge through fine leg."
"short on fifth stump, cuts this to the sweeper."
"fullish length slower ball at 112 kph to start, punched down the ground to long-off."
"full on off, flicked wide of long-on, kept to one."
"slower bouncer does him in. Short on off, tries to muscle this over mid-on but defeated by the lack of pace at 114 kph, his timing is thrown off and top edges this to backward point. Simple catch on the ring."
"slower ball again lands full on fourth stump, defended to the off side."
"fullish length on the pads, flicked through midwicket."
"back of a length on fifth stump, swats this through midwicket wide of the ring fielder and relayed in from the rope."
"full on the stumps, defended back to the bowler."
"good length ball on fourth stump, tries to shuffle across to create the angle to flick to leg, but checks into a defensive poke back to the bowler."
"overpitched on fourth stump, flicks this sharply through midwicket, timed well enough to beat deep square leg trying to cut it off. Poor angle taken to the ball trying to limit a two to one, wound up conceding the boundary."
"short on the stumps, top edges a pull that lands safely over short midwicket on the edge of the ring."
"strays on the legs, short arm jab pull, didn't even really finish a follow through but times this well enough to beat deep backward square."
"short on off, tries to run this off an open face to third man but is beaten."
"full on off, driven back to the bowler."
good length ball flicked behind square for a single.
"almost a carbon copy of the Darcy Short dismissal. Short on fifth stump, hustles him with a bouncer that he tries to muscle over the leg side but late playing the shot and it splices up to mid-off. Easy catch for Cooper on the edge of the ring."
"Gregory on a hat trick! Goes full this time, Handscomb's footwork not quite there trying to drive at a slower ball on a full length, keeps his feet rooted to the crease while reaching a long way forward and spoons this flat toward mid-off, sharp catch by Steketee diving forward from the ring."
"full on fifth stump, driven into the ground toward backward point."
"short of a length on fifth stump, shuffles across to tap this gently into midwicket."
"full on fourth stump, driven through extra cover."
"good length ball on the legs, punched to long-on."
"full on middle and leg, flicks it behind square."
"good length ball on the legs, punched back to Mujeeb's left."
"fullish length on fifth stump, punched to the cover sweeper."
"full on off, punched to long-off."
good length ball punched to extra cover on the ring.
"fuller length on fifth stump, driven just wide of extra cover."
"full on the stumps, punched to long-on."
"short on fifth stump, pulls this flat to deep midwicket, well run coming back for the second taking on Lawrence's arm on a weak relay."
"short on sixth stump, mistimes a cut to backward point."
"short outside off, pulled along the ground to deep midwicket."
"good length ball, goes back to punch straight, inside edge goes through square leg."
"full on the legs, punched back to Mujeeb."
"edge! Good length ball on middle and leg, Ingram pokes awkwardly at this, thick edge beats the keeper. Would've been snapped up by an orthodox slip."
"full and wide, driven wide of the cover sweeper for a pair."
"short and wide, plays a delicate late cut, diving stop and flick back by Heazlett to deny a boundary at deep third man."
"darts this in flatter outside off, beats David trying to punch it away."
"slower ball on off stump on a good length, leans back to guide this behind point with an open face."
"full on off, driven past extra cover and mid-off, picks the gap well to the rope."
"drags the length back on fifth stump, slaps this straight to extra cover on the ring. Steketee rolls the fingers over this to take some pace off and the batsman is through the shot a touch early. Fielders were up in the ring and looked like he was trying to go up and over but the change of pace threw his timing off a touch. Easy catch at waist height."
"good length on middle and leg, defended awkwardly back to the bowler after clearing the front leg."
"short on off, clears the front leg and pulls along the ground through midwicket."
"slower ball lands on fourth stump on a good length, flicked through the leg side."
"back of a length straying on the pads, flicked to deep backward square leg."
"good length ball on off, defended to the bowler."
"back of a length on off, goes back to tap and run into short midwicket, Wildermuth with an athletic maneuver to field off his bowling and flick into the striker's stumps from eight yards out but the run is safely completed."
"slower ball lands too short on the legs, David slams this fine behind square to beat short fine leg."
"overpitched this time on fourth stump, driven firmly through the gap at extra cover, beats the sweeper to the rope."
"good length ball on fifth stump, flicked to deep midwicket."
"full on off, punched to mid-off."
"full on off, swats this along the ground through square leg."
"speared in full on the legs, mistimed through backward square."
"slanted fuller on the legs, David misses a slog sweep."
"thigh high full toss, worst ball of the over is the one that fetches a wicket! Should've gone for six, David tries to muscle this over Cooper at long-on but this comes lower down the bat nearer the toe and doesn't get true power behind it, shovels it to the dual national Dutch-Aussie who ranges 15 yards left along the rope and snatches this above head height."
"flighted full on fourth stump, pushed gently to long-on."
"<strong>dropped!</strong> Full on fourth stump, tries to charge this to drive over mid-off, slices this high over the ring. Gregory charges back from the edge of the ring running 25 yards toward the boundary. He judges this very well trying to claim an over the shoulder catch in stride, covers the ground perfectly but it bursts through his hands before he knees the ball into the rope. Tough chance but he did all the hard work just to get there but flubbed the final element."
good length ball flicked to long-on.
short and flicked through the ring again.
"not going to get away with it a second time. Another slower ball that Ellis is too far in front of trying to clear the ring, this time skies it a lot straighter in the air. Gregory with a chance at redemption and backpedals at mid-off to claim it easily."
"attempted wide yorker is a low full toss dragged back down the pitch, races past the bowler through long-off to the rope."
"short on the stumps, pulled straight to short backward square leg. Possible runout chance evaporates as the relay to Steketee can't be held properly with the bowler struggling to get back into position over the stumps."
"length ball on fourth stump, heaves this over deep midwicket, into the third row of seats."
"full on fifth stump, chipped along the ground to long-on."
"full on off, driven to the point sweeper."
"wide yorker again, dragged out down the pitch past the bowler slow enough to create a second to long-on."
"wide yorker again, driven to extra cover on the ring, diving stop by Gregory."
"slower ball lands short and wide, slapped behind point for a well run pair, relay dragged the keeper away just enough from the stumps to complete the second."
"fullish length on fourth stump, swats this across the line behind square, short hops the boundary rider."
"full on the stumps, keeps the hands back to tap through midwicket."
"<strong>dropped!</strong> In the slot on off stump, heaves this flat to Cooper at long-on, reads it well off the bat, drilled flat to him at waist height. Reaches in front of his body after covering 15 yards to his left but shells it."
"good length ball outside off, beaten."
"slower ball lands short on the stumps, slaps this tamely well short of Cooper at long-on."
"full on middle, driven to the cover sweeper."
"full toss wide outside off over waist height, Parker swings over the top of it. Free hit signaled on height though."
"short ball on the stumps, goes to pull and top edges it through to the keeper. Umpire raises the finger forgetting it was a free hit."
"short ball on the stumps, top edges a pull that falls gently on the edge of the ring into vacant square leg."
"full on fifth stump, driven to wide long-on."
"shin high full toss on fourth stump, swats this to deep midwicket, fielded on one bounce."
"slower ball lands too short and wide at 114 kph, uppercut clears short third man for a rare boundary this innings."
"low full toss at ankle height on fourth stump, driven to extra cover, misfield creates a second run."
"good length ball angled across the stumps, way out of reach. Free run to start."
"good length ball tighter to the stumps, defended to extra cover."
"good length ball swings in a touch on off stump, defended back to the bowler."
"good length ball tapped into the covers, misfield allows the run."
"full outside off, driven firmly but picks out extra cover."
"full on fourth stump, driven wide of mid-off to allow a run."
"full and swinging into leg stump, too straight and flicked with ease behind square for a boundary."
"good length ball, stays on the crease defending."
"good length ball on off, guided wide of slip to short third man."
"overpitched on fifth stump, width to free the arms and heave this straight over long-on, goes all the way."
"too full again, driven in the air at a catchable height but splits the gap between extra cover and mid-off to bounce away to the rope."
"full on fifth stump, shoves this off the toe of the bat over mid-off, not timed well so stops well short of the rope."
"short on fifth stump, again tries to muscle this over the ring, not timed but falls safely over midwicket for a pair."
"length ball slanted into the legs, swivels to pull this flat over deep backward square, spectacular crowd catch in the eighth row."
"full and swinging away from the stumps, out of reach to play. Wide called."
"full and wide, driven firmly to extra cover."
"thigh high full toss on the stumps, slower ball gone awry as the batsman swivels to cart this high and deep over backward square leg into the second row of the seats."
"overpitched on sixth stump, drives this high over extra cover."
"full and follows the batsman backing away from leg stump, flicks this to backward square leg."
"full and speared into the legs, misses a flick off the pads."
"full on fourth stump, drives to extra cover."
"full on off at 141 kph, defended back to the bowler."
"<strong>dropped!</strong> Full again and driven back to the bowler, bursts through his hands to mid-on for a tight run. Was a sharp chance, came quickly but was catchable at waist height. 8/10 as far as return chances go due to the heat off the bat but it was right to him within his body frame. On another day it sticks."
"good length ball on the body, misses the flick to the leg side."
length ball heaved flat over mid-on. True pitch and strikes it clean through the line.
"slower yorker on middle at 115 kph, batsman backs away to create room through the off side, keeps the hands back to drive through point."
"flighted full on fourth stump, driven through to long-on."
"lands too short on the legs, swivels to cart this high and deep over backward square, lands in the fourth row."
"too short yet again on off stump, Heazlett rocks back and creams this high over midwicket."
"too full now, Heazlett reaches forward to slog sweep this over midwicket again to complete a hat-trick of sixes."
"<b>dropped!</b> Full and wider on fifth stump, skies a mistimed slog straight up over long-on, David charges around before sliding forward and got two hands to it but shells it. 9/10 on difficulty just to cover the distance but he did get his hands to the ball and Parker desperately needed that to stick."
good length ball flicked through the ring.
"full on the stumps, punched in the air flat to long-on where sub fielder Keemo Paul on for the injured Faulkner fields and relays it in."
"short outside off, cuts this behind point, placed well to come back for a pair."
"back of a length on the stumps, misses a flick to the leg side, lbw appeal from Ellis with no support from the keeper. Denied by the umpire. He was hit quite high but in front of the stumps. Batsman scampers back to his crease instead of chasing a leg bye."
"good length ball on fifth stump, punched to long-off."
"slower ball full on the legs, flicked behind square."
"length ball on the stumps, flicks this flat to square leg, Malan takes it at rib height two yards to the left of the umpire. It was there to hit. Two yards either side and it may have been another boundary but he picks out the man on the ring to break the opening stand."
"short on middle, goes back to punch, inside edge into the pads."
"short and wide, cut to backward point."
"short again, cuts this straighter toward the cover sweeper."
full and driven to long-off.
"darts this flat across fourth stump, beats a prod away from the body."
"drags on. Fairly innocuous delivery on a good length on middle and off, Lawrence didn't look entirely comfortable during his very brief stay at the crease. Pokes away from his body with zero footwork as was the case on the previous ball, bottom edge crashes into middle stump."
good length ball on middle flicked behind square.
looks stone dead live but given not out! Full and swinging in to middle stump beating a flick across the line. Struck below the knee roll on the crease. Ellis is beside himself. The ball caroms to point for a run. <b>Replays show sure enough it would've been three reds had DRS been available. Ripping out middle and leg.</b> That was not a hard decision.
"good length ball on the stumps, flicked through the ring."
"good length ball on the hips, flicked away behind square and beats deep fine leg and deep square leg to the rope."
"full and straight, slower ball flicked behind square for a single."
"good length ball on off stump, punched wide of cover for a single."
"good length ball, defended toward point."
"fractionally short outside off, goes to cut, thick edge goes fine past the keeper and wide of short third man for a run."
"short on fourth stump, Heazlett tries to give Short the same treatment that Parker got from him earlier going to clear deep midwicket but doesn't get the elevation and sends it flat to Malan who takes it 10 yards in from the rope claiming it on his knees."
"short on off, defended."
"good length on the legs, flicked through midwicket."
"full on the legs, flicked to long-on."
"flighted full, flicked to midwicket."
"knee high full toss on fifth stump, punched to mid-off for one, misfield by Short creates a second."
"flighted full and wide outside off, driven wide of the sweeper for a pair."
another knee high full toss punched tentatively to long-on.
"short and wide, slapped to point."
"full on middle and leg, prodded back to Parker."
""
""
flicked along the ground to long-on.
"oh my goodness! All the luck that Cooper had surviving that first ball lbw shout, well karma has shifted to Darcy Short! Cooper blitzes a full delivery back at Short at chest height straight back down the pitch and Short knifes this one-handed with his favored left hand. That'll be on the tournament highlight reel for the next month."
"flighted full on middle, reaches forward to defend and a thick edge floats wide of slip."
"short outside off, pulls flat along the ground to long-on."
"good length ball on the hips, misses a flick off the pads and a diving stop by the keeper to hold it to one leg bye."
"good length ball strays on the pads again at 143 kph, flicked to deep fine leg."
"another drag on! Slower ball at 127 kph lands back of a length on off stump, tentative poke well away from the body by Gregory with a diagonal bat, bottom edge again onto the stumps. More than a few of those in this match. Lack of footwork exposed again."
"good length ball on the legs, flicked through to deep midwicket for a pair."
"short on the stumps, goes to pull and a top edge floats to extra cover on the ring. Handscomb claims this with glee."
full and swinging down leg. Bonus ball upcoming.
"huge lbw shout given not out! Another lbw shout goes Brisbane's way! Attempted yorker beats the attempted flick through fine leg. Bazley shuffled very far across and was hit in front of middle and leg on the shin, touch and go whether it would've shaved leg stump or not. Given as runs when it clearly missed the bat. Boland at deep fine leg slides at the rope to save two runs."
"flighted full on fifth stump, walks into the shot poking straight and a thick edge goes to short third man."
"flighted too straight on the legs, flicked behind square."
"good length ball on the legs, flicked through midwicket."
"full on off, flicked to long-on."
"flighted full on off, shovels this high and deep, barely clears long-on, lands three yards over the rope. Brave shot considering the carnage that has taken place in the last 30 minutes."
"beaten! Flighted a touch wider on fourth stump, Bazley prods forward and the ball slides past the edge."
"good length ball on fifth stump, defended to cover."
"full on fourth stump, defended to cover."
"bouncer nearly produces another wicket, top edge sails fine of Boland at deep fine leg. Fielded on the bounce."
"full on middle at 146 kph, defended back to Meredith with no footwork. Awkward poke back to the bowler."
"short and wide, slices a cut at a catchable height but just eludes backward point and races to the rope beating deep third man."
another yorker speared into the feet. This one looked like it was definitely missing leg stump though. Misses a flick and goes off the feet through backward point.
"full and tailing down leg, flicked to deep fine leg, diving attempt at the rope can't be corralled and it winds up being a boundary."
"length ball on fourth stump, tries to heave this over midwicket, falls safely in the gap between long-on and deep square leg. Should've been an easy two but Bazley falls over after completing the shot and struggles to get back on his feet."
"good length ball on fifth stump, shuffles across to flick through midwicket in the gap between long-on and deep midwicket."
"slower ball lands full on sixth stump, driven to backward point."
"bouncer wide outside off stump, given wide on the line, though could easily have been given on height too."
"good length ball on fifth stump, punched through the covers."
"good length ball on fifth stump, punched gently in front of point."
"yorker speared in at 146 on leg stump, misses a flick to the leg side and pings Bazley in the shoes. Stifled lbw appeal as it was missing leg."
"slower ball lands on a good length at 124 kph on fifth stump, batsman is fooled playing over the top of it."
attempted yorker on off stump punched out to mid-off.
"strays too straight again, flicked through square leg."
"full on middle at 145 kph, flicked to deep backward square."
"length ball on the stumps, sits up at 144 kph for Bazley to heave this over deep backward square."
"full on the stumps, pushed into midwicket for one."
"good length ball on the stumps, played with soft hands behind point."
"slower ball lands on a good length on middle, tucked into midwicket for one."
slower ball goes awry down leg. Free run.
"slower ball on off stump at 116 kph, lands on a length and Bazley thumps this high and deep over wide long-on, tremendous crowd catch 20 rows back. Scores level."
"yorker on the legs at 134 kph, misses a flick."
"bouncer over off stump, beaten for pace at 136 kph trying to pull."
wide yorker scuffed back to mid-off.
"another attempted wide yorker, this time carved back past mid-off and races to the rope to end the match. The Heat made it as adventurous as possible but finally get across the line by four wickets and 16 balls to spare."
