"<b>beaten</b>. Length ball outside off, Stirling pushes at it with no feet"
fuller and driven down the ground but Naveen goes low in his followthrough to make the stop
"fuller on the pads, flicked towards short midwicket"
"and he strikes in his first over. Length ball around off, Stirling looks to clear the mid-off but doesn't get the timing right. Nabi pedals back a couple of steps and takes it with reverse cups"
"length around off, pushes it towards cover-point"
a slower one but too full. Drives it through cover and point. Ireland off the mark
"starts with a googly, fuller outside off, O'Brien looks to go for a drive, inside edge towards square leg"
"down the leg side, goes for the sweep but fails to connect. Gets a bye as the keeper makes a partial stop"
"length ball around off, pushes it back towards the bowler"
"length outside off, goes down and sweeps it behind square leg, the fielder in the deep puts in a desperate dive but cannot stop it"
"length around off, drives it towards covers, Rashid makes a diving stop"
"length ball on the stumps, punches it towards short midwicket"
"fuller outside off, pushes it towards cover-point and sets off. <b>A direct hit at the bowler's end and Balbirnie would have been out</b>"
<b>off stump takes a walk.</b> Length ball but Balbirnie stays inside the line of the ball and looks to target the cover region. Misses and a cartwheel on display
length ball in the channel. Left alone by Delany
"slower one on the stumps, pushes it down the wicket. Naveen throws himself to his right but cannot stop, mid-on though cuts it off"
"length outside off, punches it square of the wicket, cannot beat the point fielder"
"length ball around off, stays in his crease and defends"
"once again straying down the leg side, goes for the sweep but only a single to short fine leg"
"length ball on the stumps, punches it towards long-on"
"fuller around off, chipped uppishly but over covers, runs away to the boundary"
driven towards long-on for another single
"length ball at the stumps, backs away exposing his stumps. Goes for the cut and misses"
"length ball outside off, connects the cut but a diving stop by Naveen at backward point"
"shot! Great placement as well. A little bit of width outside off, cuts it between point and short third man"
"length ball down the leg side, goes for the swipe but misses. Called a wide"
"fuller outside off, driven through covers this time, another boundary for O'Brien"
"length ball around off, stays in his crease and defends"
"slower one around off, taps it towards covers and sets off"
length ball angling in. Defends it towards cover from the crease
"<b>Nabi misfields at mid-off</b> and concedes a boundary. A length ball outside off, backs away and flat-bats to the right of Nabi but he fails to stop it"
"length ball on middle and leg, pushes it towards long-on"
"a googly but width outside off, backs away and cuts it to the right of the point fielder"
<b>just over Nabi at mid-off</b>. Delany backs away and goes aerial this time. Nabi jumps and perhaps got his fingertips to it but that's all
"over long-on this time, no width from Mujeeb so Delany goes leg side, all the way for a six"
"backs away again, this time into the ground. Nabi makes the stop at mid-off"
tucked away towards short midwicket for a single to <b>bring up the fifty for Ireland</b> at the end of the powerplay
"length ball around off, drives it towards sweeper cover"
"length ball outside off, slices it towards point"
"short of length but way outside off, called a wide"
"too full outside off, squeezes it out towards point where Najibullah Zadran makes the stop"
"short of length outside off, goes for the upper cut but misses"
"length outside off, slashes hard. Gets a thick outside edge through the vacant first-slip region"
"slower one, stays back and slices it towards sweeper cover"
"length ball around off, spinning big. Delany goes for the cut but gets an under-edge through the keeper's legs"
"length ball around off, use of feet to push it towards covers, a fumble there allows an easy single"
"slower in the air. A touch fuller around off, comes forward and pushes it towards cover-point"
"length ball outside off, mistimes the cut into the ground. Dribbles towards the bowler"
"length ball around off, skids off the surface. Pushes towards long-off"
another big-spinning legbreak. Goes back and cuts it towards sweeper cover
length ball at the batsman who was backing away. Is cramped but manages a single to long-on
"fuller outside off, drives it square of the wicket and gets a boundary"
"gives himself room once again and drives it towards deep extra cover, fielder there"
"looks to go aerial but the bowler follows him, mistimes towards wide long-on and they come back for the second run"
"length much wider this time, reaches out and gets a single to deep cover"
slower length ball around middle and off. O'Brien backs away and drives it towards deep extra cover
"and he provides that breakthrough. <b>Maiden T20I wicket for Qais</b>. Tossed up around off, O'Brien looks to go aerial but doesn't get it from the middle. Rashid settles under it at long-off"
"looked like a googly, from outside off. Works it towards wide mid-on"
"length ball around off, pushed towards cover-point who has a shy at the bowler's end. The non-striker was easily back and Ireland get an overthrow"
"a touch shorter in length, punches it towards sweeper cover"
"<b>falls well short of Naveen</b> at point. Tossed up outside off, goes for the drive but gets a thick outside edge. Was in the air but doesn't carry"
"fuller on the stumps, pushed towards the non-striker, Qais dives across but cannot get a hand but the ball hits the non-striker and stops there"
"fuller around off, driven towards long-on"
"length ball around off, backs away and looks to hit it hard towards long-on. Not the best of the timings"
"fuller around off, a big front-foot stride to drive it towards long-on"
"length ball at the stumps, backs away and goes aerial but not from the middle of the bat. Ends up skying it over mid-off. Nabi takes a couple of steps back and pouches it"
"fuller around off, pushes it towards extra cover where they take an easy single. A fumble by Nabi but no extra run"
"flighted around off, driven straight towards Nabi this time"
"flighted outside off, goes for a drive but gets a thick outside edge over cover-point. Mujeeb puts in the slide at the boundary but makes a mess of it"
"cuts it towards sweeper cover, straight to Mujeeb this time"
"tossed up outside off, drives it towards long-off"
"a sharp legbreak, Tector pushes at it and gets an outside edge towards short third man"
"and comes out the reverse sweep, between first slip and backward point for four"
"fuller around off, drives it towards wide long-off but Rashid moves quickly to keep it to one"
down the track but Rashid slips in a googly. Much shorter so the batsman can just push it towards long-on
"too full at the stumps, drives it towards extra cover"
"fuller outside off, hit hard along the ground but only a single to long-off"
"length ball around off, stays back and pushes it towards the bowler"
"length ball around off, flicked towards short midwicket but the keeper sprints towards the ball and keeps it to one"
"lofted over long-on. Naveen moves to his left and puts in the jump, stretches his right hand out but cannot get a hand to the ball"
"length ball at the stumps, flicked towards short midwicket for one"
"length ball around off, pushes it towards short third man"
moves across and sweeps. Misses and is hit on the pads but the impact is outside off
reverse sweep to short third man for a quick single
gives himself some room and looks to go over extra cover. Misses and Mujeeb hits
"length ball outside off, Getkate looks to push at it but misses"
"fuller on the pads, flicked towards fine leg"
"length ball around off, looks to push at it but it spins away"
"fuller around off, hits it in the air towards long-off"
"tossed up outside off, driven but Nabi makes a diving stop at extra cover"
"length ball on the pads, flicked away towards short fine leg"
"a googly outside off, looks to smash down the ground but misses"
"length outside off and moving away, Tector goes for the cut and misses"
"slower one, hoicked towards deep midwicket"
"fuller on the stumps, drives it towards long-on"
"fuller on the stumps and Tector launches it over long-on, a big six"
takes a couple of steps towards the bowler and cuts this slower one towards backward point
"another slower one, backs away and cuts it towards wide long-off"
"a legbreak outside off, looks for the slog sweep and gets beaten as it turns away from him"
"length outside off, punches it towards cover-point"
"length outside off, goes back and cuts it towards sweeper cover"
"fuller around off, goes over the bowler's head, was in the air for a long time but lands before the long-off fielder could reach there"
fuller around off and middle. Tector goes for a slog sweep but fails to middle. Najib comes in from deep midwicket and takes the catch
"length ball at the stumps, another slog sweep. Much better connection but it's flat. Najib pedals back a but and takes it reverse cups. Qais finishes with 3 for 25 on debut"
"slower bouncer, Simi Singh was fooled by it. Too early into the shot and gets beaten"
"slower length ball around off, tucked away towards square leg. The bowler himself does the fielding"
"fuller outside off, McCarthy fails to get the bat on it"
"slower length ball, looks to go over mid-off but cannot clear Rashid as he ends up slicing it. Naveen gets his third"
"fuller and wide outside off, Simi tries to reach out but no connection"
"down the track but it's a slower one on a length around off, worked towards square leg"
"length ball on middle and leg, flicked towards midwicket"
"tossed up googly around off, looks to drive but is beaten as the ball spins in. <b>An appeal for lbw but denied</b>, but that looked very close"
"fuller on the stumps, chipped towards long-on"
"short of length outside off, cuts it towards deep point"
"a dipping full-toss, looks to drive but the ball hits the inside edge and beats short fine leg"
"length outside off, cuts it to the right of backward point"
"slower legcutter outside off, looks to go big down the ground and gets beaten"
"another slower one outside off, swipes it over the ball and misses again"
"third slower ball in a row, much shorter this time, turns it towards square leg"
