"length at off stump, blocked on the front foot"
"<b>pumps it out of the stadium!</b> Length ball at off stump, skids on and rises a touch at off stump but he clears the front leg and swipes it high over midwicket"
"length on off stump, pushed into the covers on the front foot"
"<b>falls short</b> of long-on. Length on middle and leg. Looks to slog, gets it off the inside half and it lands safely"
"length on leg stump, tapped into the leg side off the front foot"
"length and slight shape outside off, blocked on the front foot"
"full and in at leg stump, flicked to midwicket"
"length and pushed through at off stump, tapped into the off side"
"length ball angled pushed down led side, swipes to deep midwicket"
"length outside off, angled bat push into the covers"
"length outside off, defended on the front foot"
"length outside off, driven with the angle to cover's right"
dragged wide of long-on again. Slower ball at a length and he can't connect properly on this slog
"length and just outside off, blocked on the front foot"
<b>inside edge</b> down to fine leg. Pushes away from the body at an outswinger at a length outside off. Ball trickles past leg stump
<b>just over midwicket.</b> Another slower ball at a length. Swipes across the line and gets this off the toe-end. Just clears the fielder and deep midwicket cleans up
"length ball just outside off, defended to point off the back foot"
"full and slanted in at off stump, plants the front leg across and flicks to mid-on"
"dropped short and in at leg stump. Stays deep in the crease, uses the angle and lifts this pull over the square leg boundary"
"length outside off, backs away and punches to mid-off"
"short and turning away from off, backs away and gets this punch back at the bowler who lets it through"
"length outside off, blocked on the front foot"
"length outside off, gets forward and flicks to long-on with the turn"
"length on middle stump, clubs across the line and gets it to deep midwicket on the bounce"
"slower ball at a length on off stump, defended to cover on the front foot"
"short and just outside off, gets on top of this and punches straight to extra cover where Balbirnie misfields"
"short of a length just outside off, waits for it to come on and short-arm pulls this to deep square"
"full outswinger just outside off, punched off the front foot to mid-off"
"length on off stump, blocked on the front foot"
"length and some shape away outside off, blocked on the front foot"
<b>over long-on.</b> Full and floated in at leg stump. Allows it to land in his zone and drills it high over the fielder in the deep
"length on off stump, hurriedly chops to mid-off"
short of a length and turning away outside off. Stays leg side of it and chops it through cover with the turn
"length and just outside off, backs away and slaps it wide of mid-off. No chance of stopping that"
"length and angled in at middle stump, pushed with the angle to midwicket"
<b>inside edge</b> to short fine. Looks to block on the front foot but this comes in with the angle
"length just outside off, leans in and flicks to midwicket"
"length and in at off stump, blocked solidly on the front foot"
"length just outside off, blocked on the front foot"
"length ball outside off, gets nicely forward and blocks on the front foot"
"short of a length just outside off, defended off the back foot"
"length at leg stump, looks to flick and cops it on the thigh guard"
"short ball down leg side, stays put and gets his bat around to tickle this fine past the keeper"
"length on leg stump, flicked to deep midwicket"
