"138 kph, some swing. Full but moving back in to de Kock. Starts it too straight though and clips the pad on the way to leg gully"
good adjustment. Hits a good length on middle and off. Not much movement. Blocked with the closed bat face to mid-on
back of a length on middle and leg. A bit leg side-ish to Qdk who works to midwicket
"nice from Dinda. Good length, swinging away from iyer who steers to point with his feet rooted to the crease"
"nicely played this time. Nagging lines around off, Iyer stays back to punch off the back foot, allowed the ball to skew off to third man"
great start from Dinda. Errs in line a touch this time. Leg side-ish line. Shovelled to midwicket
"decent start for him as well. A bit of away shape on a good length, straight! Defended towards extra cover"
"again, goes wider of the crease a touch to get some outward movement. Prodded away to point"
"slightly too straight this time, Iyer punches to mid-on off the back foot for a run"
"beaten. Seems to be just enough in this wicket for the seamers. Full length, moves away just enough to beat de Kock's flaying drive"
"extra bounce this time. Good length on middle, away movement beats de Kock's prod this time. Surprised by the bounce"
comes back in prodigiously to end another good over. Impressive stuff. De Kock miscues a drive to mid-on for one
"given! De Kock plays all around a straight delivery. And plumb. Full on middle, Dinda gets some inward shape. Pitched on leg and middle, and swerves back in to hit de Kock in front of middle. Easy call for the umpire. More movement has done for Qdk"
good bowling. Inviting swing by pushing the ball fuller. A bit too full though and easily nudged to midwicket
"superb lines. Top-of-off stuff, not much movement though and Nair eases into a defensive push to cover"
"inside edged this time. Back of a length on off, some more signs of extra bounce. Chopped into his body"
"good change in length. Surprises Nair. Shortish length outside off, Nair swivels into a pull stroke but no connection"
"too straight again, but tucked straight to midwicket. Another wicket maiden for Dinda this season."
"uppish but in the gap. Nicely bowled nonetheless. Fullish and wide, moving away. Iyer leans into the cover drive and nails it. Races away"
"superb from Ajinkya. Back of a length outside off, chopped into the surface, to third man. Nop, Rahane dives to his left to save the run"
"good run that. On a good length outside off, pushed away into the cover region for a run"
"shot! too much width and punished. Overpitched outside off, Nair doesn't bother keeping it down. Lifts the cover drive over extra cover. Exquisitely timed"
bowling both sides of the wicket. Too straight on Nair's pads and easily tucked off to fine leg for a couple
good end. Nagging away outside off with an outswinger. Pushed to backward point off the back foot
"too straight from Dinda, 142 kph. Helped off his hips to fine leg"
"nicely done. Not adequately timed but well enough. A tad too full on off, and so Nair backs away and lofts over cover. Timing not great but enough power behind the stroke for four"
"great batting. On Nair's pads again, and easily flicked away. To the square leg boundary. Much of the early swing seems to have ceased"
"bunted to mid-on. Pace off the surface? Fullish on leg, chipped for one"
"taken! Another wicket for Dinda. Surprises the batsman with that length. A well-directed bouncer on leg, Iyer backed away for a heave but the ball hustled onto him off the pitch. He was in no shape to pull but went through with the shot. Was in no control of it and could only miscue to deep square leg where Khawaja settles under the sitter"
"a half-volley on off, driven to mid-off. No movement at all"
"nice start. Good length outside off, Sanju pushes to extra cover from the back foot"
"fullish length on middle, nurdled towards midwicket for an easy run"
nice lines. Careful of not overpitching these deliveries and so he bowls a good length delivery on middle. Punched to midwicket
"hmm, some nip back in. Good length, jags back in, probably off the seam. Nair hangs back to block"
Nair shuffles across to off and easily whips the ball to fine leg. A manufactured stroke
nice run. Tip and run to midwicket. Full length on middle and pushed away into the leg side
"ooh, swing immediately for Irfan. Swings back in to middle and leg, Samson clips with the angle to midwicket"
"a tad too straight, Samson should have done more with that. Leg side-ish delivery and the ball thuds into Samson's pads"
"back of a length change-up, 120 kph. Too short, too slow and easily pulled to fine leg"
