"slow-starter? What slow-starter? Fuller on the stumps, and Rizwan slog-sweeps it behind square on the leg side. Off the mark with a boundary"
"length ball around off, slower in the air, defended on the off side"
"fuller this time, Rizwan drives it between the stumps and the non-striker. Smuts dives across but cannot prevent the single"
"length around off, comes forward and blocks"
"90.6kph, too full and straight. Driven towards long-on. Babar too is off the mark"
"length ball around off, pushes it towards covers and looks for a quick single. A loud no from Babar means Smuts ends the over well after a boundary off the first ball"
"starts with a loosener, length ball well outside off and Babar has creamed it through the point region, off the back foot"
"<b>trapped right in front but Babar wants to review it.</b> This one has nipped back in from a length just outside off, Babar ended up playing around his front pad and missed. No bat involved and it would have gone on to crash into middle and leg. Not sure why Babar went for the review"
"length ball around off, comes forward and pushes it towards extra cover"
"length ball around off, clears his front leg and looks to hoick it over midwicket. Loses his shape and the ball dribbles in front of square leg"
"length ball around off, pushes it towards mid-off from the front foot, the ball rolls towards mid-off"
"fuller and swinging in. Looks to flick it away, gets it towards square leg from the inner half of the bat"
"length ball angling on to the pads, Rizwan goes for the flick but misses and is hit on the pads. Was drifting down though"
"too full this time, on middle and leg. Rizwan flicks it behind square leg for his second boundary of the day"
"length ball around off, defended on the front foot and a late decision to go for a single. Haider Ali sends Rizwan back and wisely so as the fielder was just next to the ball"
"fuller around off, pushes at it. The ball goes behind point and sloppy fielding means Rizwan gets an extra run"
"straying onto the pads once again, and that's freebies for Rizwan, who helps it fine, between the wicketkeeper and short fine leg"
"a wide down the leg side this time, Pakistan won't mind any of that"
"too full on middle and leg, and Rizwan presents the full face of the bat this time, an exquisite on-drive from the Pakistan wicketkeeper"
"<b>beats the bat.</b> 133.5kph, a length ball just outside off, Haider pushes at it and gets beaten as the ball moves away after pitching"
"fuller around off, pushes it towards mid-off"
"short of length outside off, Haider gets on his toes, on the top of the bounce and cuts it down, behind the point fielder"
"length ball outside off, looked like a slower delivery. Yes, the bowler rolled his fingers over it. Haider fails to pick it up early and ends up chopping the cut into the ground"
"a touch fuller this time, goes for the drive on the up but cannot beat the extra cover fielder"
"short of length outside off, pushes it towards long-on from the back foot"
"starts with a fuller delivery outside off, Haider Ali comes forward and drives it through the line. The mid-off fielder dives across to his right but cannot cut it off"
