"short on middle, rocks back and pulls in front of square"
"length, angled away, attempts to sweep it but has to fetch it from well outside off and misses"
"full on middle, pushed back"
"full on the pads, tucked away to deep squareleg"
"full on middle, pushed to midwicket"
"full on the pads, skips down the wicket and pushes it to the right of deep midwicket"
"googly and <strong>appeal</strong> as he plays across the line, but struck him pretty high"
"full on middle, out comes the sweep to the left of short fine-leg who puts in a timely dive"
"length on middle, pushed back"
"full on middle, pushed to long-on"
"short on middle, pulled to deep squareleg without much timing. Hit high on the bat"
"length ball on off, doesn't know which way it's spinning, just lunges out and throws his bat at it and spoons a simple catch to cover"
"length outside off, goes for big booming drive, gets an outside edge but the keeper fails to collect"
"length on off, defended to cover"
"length on the pads, tucked away to squareleg"
"length on middle, pushed to the right up of the bowler and down to long-on"
"length on middle, lofted just over mid-off's head"
"down the wicket, he shortens his length and follows the batsman, catches him high on the bat with no room to free his arms and that's Kuhnemann's first wicket"
"length, angled in, tucked away to deep squareleg"
"length on middle, pushed to cover off the backfoot"
"length, angled in, tickled away to the right of short fine-leg using the pace, gets two"
"length outside off, googly, extra bounce and beats the batsman's outside edge"
"length, angled in and helped along aerially towards deep squarleg where Bryant comes running in, puts in a timely dive and gobbles it inches off the ground. Excellent catch made to look easy"
"full on middle, stifled appeal as it strikes the batsman on the front pad, but it was probably missing leg"
"length outside off, skips down the wicket and pushes it to long-off"
"full on middle, pushed to mid-off"
"length on middle, pushed firmly to mid-off"
"length on middle, opens the face and pushes it to cover"
"length outside off, bit of spin and that allows him to free his arms a little and he punches it firmly between cover and mid-off giving neither fielder any chance"
"length on middle, pushed to midwicket"
"full outside off, driven hard past the bowler's left and down to the long-off boundary where McCullum gives chase and saves the boundary with a dive"
"length on middle, inside edge back onto his pads"
length outside off and through the line goes Bancroft to lift it over mid-off
length outside off and slashed past point's left for another boundary
"slower ball on middle, tries to turn it around but gets a bit of a leading edge back to the bowler. All along the ground, however"
"length, angled in, Bancroft made room, the bowler followed him and played into the batsman's hands by doing so, as he just helped it along to the fine-leg boundary"
""
""
""
""
""
"short on off stump, sits up at waist height and Marsh swivels to put it away to the square leg boundary"
"makes himself room to drive a full, middle-stump ball to sweeper cover"
"flat, speared in on a good length on off stump, not much turn. Stays back and clips to long-on"
"back of a length, angling down leg. Shuffles across to tuck it into the fine leg region"
"short outside off, ended up too far from the line in an attempt to make room. Slashes and misses"
"short, quickish ball down leg, pulled to deep backward square leg"
"fullish on middle and leg, looked like the front-of-the-hand legbreak. Shows the full face to pick up a single to long-on"
"full on the pads, tucked away to deep squareleg"
"length outside off, down the wicket and pushes it aerially just wide of cover"
"length outside off, there was a big load-up from the batsman but he pushes it to cover"
"short outside off, rocks back and cuts it between point and short third-man"
"length on middle, skips down the wicket and turns it with his wrists to wide long-on"
"length outside off, pushed to long-off"
"slower ball on middle, dragged down, rocks back and pulls, always looking to hit it in the air but mistimed straight down deep midwicket's throat"
"short ball on middle, controls the pull, along the ground to midwicket"
"length ball, drifting down, Bancroft looks to tickle it down to fine-leg but gets very little bat on it on the way to the keeper"
"length outside off, pushed to deep cover"
"slower ball on the pads, pushed to long-on"
""
"full toss, pushed down the ground"
"length, angled away, uses the depth of the crease and pushes it to long-on"
"full outside off, pushed to cover"
"length onto the pads, tucked away to short fine and they scamper a single"
"full on middle, makes room and pushes it to long-off"
"length on middle, pushed to the right of cover"
"length on off, quicker one, late cut wide of deep point"
"short outside off, pushed to deep point"
"quicker one on middle, Bancroft back away but almost gives himself too much room and is also beaten by the extra zip on the delivery, as it dislodges the bails"
"full on the pads, turned to the left of midwicket"
"full on middle, pushed back to the bowler"
