"back of a length on fourth stump, goes back to tap this with soft hands toward mid-on for a sharp single."
"bouncer whistles past fifth stump, left alone by Short."
"back of a length on fourth stump, defended back down the pitch and cut off by mid-off."
"back of a length again on off stump, goes back to defend to the bowler back down the pitch."
"good length ball on fourth stump, goes back to flick this into short midwicket."
"fullish length into the pads, misses a flick off the back foot, mild lbw shout as this one was tailing down leg."
"full on the pads, flicks this into midwicket."
"overpitched on the stumps, punched back down the pitch and the non-striker's stumps serve as the 12th fielder to deny a boundary."
"good length ball on the stumps, defended."
"full on middle, flicked into midwicket for another sharp single."
"overpitched on middle, punched back down the pitch, this time the non-striker's stumps don't interfere and it races past McDermott and through mid-on for the first boundary of the match."
"overpitched on off again, this time drives straight to mid-on."
"good length ball on fifth stump, McDermott is rooted to the crease and done in by lack of footwork playing away from his body. Inside edge on a flat-footed punch ricochets back onto the stumps. Richardson too good once again with thew new ball."
"good length ball on off, defended to midwicket."
"back of a length on off, goes to pull and beaten for pace, plunked on the ribs."
"back of a length on the body, misses a flick off the back foot and zapped on the front thigh."
"yorker on the money on the stumps, inside edges this into his shoes."
"bouncer on the body, Malan ducks under it. Wicket maiden for Richardson in the Powerplay."
"back of a length on off, goes back to flick through midwicket."
"pressure from building in partnerships results in another wicket. Fullish length ball on the stumps, loose flick chipped to mid-on where Hardie takes a sliding catch to his left on the ring. In a more positive frame of mind, Malan would've punched that with authority but this was a tentative shot after being bogged down by Richardson in the previous over."
"good length ball on the stumps, defended."
"full on off, defended into the covers."
"full on off, steps down the track to disrupt the length and punches through extra cover, misfield by Hardie turns a single into a second."
"full on the stumps, another shuffle across his stumps and flicks this through wide mid-on, pierces the gap and timed exquisitely to reach the rope."
"full on off, defended into the off side."
"back of a length on off, defended off the pads down the pitch."
"full on fourth stump, punched to Marsh at short extra cover who tumbles left to stop it."
"bouncer over middle, sways back to leave."
"overpitched on fourth stump, punches firmly but straight to Marsh again at short extra cover."
"good length ball on the pads, tapped gently behind square."
good length ball defended.
"back of a length on the legs, misses a flick off the hips and Inglis dives right to deny more than a single leg bye."
"good length slower ball on the legs, mistimes a flick and comes off his pads trickling wide of the keeper again."
low full toss flicked to long-on.
"slanted in full on fourth stump, slog swept along the ground through midwicket."
"good length ball on the legs, flicked along the ground through midwicket."
"good length ball on middle, goes back to flick through midwicket."
"nearly a wicket! Short on fifth stump, uppercuts this flat toward deep third man, Fawad is slow reacting off the rope and lets it come to him off a bounce."
"short on the legs, flicks this off his hips behind square for a pair."
"overpitched on fifth stump, drives through extra cover and cut off by the sweeper Livingstone for a pair."
"short on off, sways back to let this go through to the keeper."
"back of a length on fourth stump, extra bounce zips past Short's attempted back foot punch."
"good length ball on off, defended."
"fullish length ball, backs away from leg stump and chops this through the covers."
"full on sixth stump, Handscomb shuffles well across his stumps to nudge this in front of point for a run."
"back of a length on off, goes back to tap this through midwicket."
"length ball on middle, Handscomb walks down the track and checks a drive through the covers."
"nearly a wicket again! Rare boundary for the Hurricanes, and for Short as well. Short ball on the body, goes for the pull and a top edge swirls toward Richardson at deep fine leg. Didn't pick it up well off the bat and it lands just out of reach to his right, doesn't put in a dive and it eludes him before backspinning downhill to the rope."
"good length ball on middle, backs away to punch through point."
"zipped in flat on middle, goes back to flick through midwicket."
"googly cleans up the captain. Bowled on a good length on off stump, turns in as Handscomb reads it well out of the hand going back to pull this through the leg side but is beaten by the skiddy pace and the top of leg stump is pegged back."
"full on off, defended."
"flighted full, goes to sweep second ball and connects cleanly along the ground to find the boundary behind square."
"full on middle, defended to Fawad."
"good length ball on the stumps, flicked behind square."
"short on off, punched through point for one."
"short on off stump, pulls this flat along the ground through midwicket."
"edge! Another close shave for the Hurricanes! Beauty of a delivery cramps Ingram back of a length on fourth stump, goes back to punch, edge flies just wide of Inglis diving to his left and goes to the third man rope."
"back of a length again and beaten, big lbw shout denied. Too high."
"bouncer on the body, hooks this along the ground to Richardson at deep fine leg."
"and a dot ball immediately. Tye with a back of a length ball on middle, defended again to the bowler."
