"nice line and length in the channel outside off, lets it go"
"<b>trapped in front</b> but Roy reviews. That was a mighty close shout, pitched in line and nipped back in. Height may be an issue. <b>and it is going over the stumps</b>, so Roy survives. But he was playing all around that one, beaten by the movement inwards and groping  with bat well away from ball"
"pacy inswinger at 88mph, almost yorker length on off, Roy is coming forward but gets an inside edge that rolls to fine leg"
"going across him from over the wicket and tailing into him. Roy goes to drive it, but inside edges onto pad"
"excellent line, hitting the hard length and nibbling at off, defended from the crease. Nips into him a tad again"
"length going a mite across him, stays beside it and pushes to point"
"<b>drops short of midwicket</b> Back of a length outside off, he goes to pull, gets a top edge that dinks down just out of reach of the fielder"
"good length on the stumps, patted back"
"Good length on off, defended from the crease"
"Back of a length wide of off, flays at it with feet rooted, no connection"
"short outside off, Bairstow looks to free his arms with the pull but can't lay bat on it"
"length outside off, nudged into the covers but straight to the fielder to complete a <strong>maiden over</strong>"
"length ball pushed across him, pushed sweetly but straight to wide-ish mid-on... and straight through him! Races away for four. Sloppy stuff from Cummins, and Starc looks to the sky in frustration"
length ball at 88mph/142kph outside the off stump. Roy has a flash but can't lay bat on it
"good length, angling across the right-hander with a bit of width at 90mph/145kph. Roy throws the bat again, but again can't make contact"
"short ball at the left shoulder, 90mph/146kph, but too straight and too high"
"slightly full of a length, Roy skips outside leg stump to give himself room to hit over the off-side ring, but misses it completely"
"short ball in at the biceps, down the leg side, but not called wide this time as Roy ducks"
"slightly full of a length on sixth stump, Roy shuffles across to the off side and plays tip-and-run to mid-on, just about making his ground as Cummins throws slightly wide of the stumps"
"banged in on a length at 85mph/137kph, Roy is beaten for pace and struck on the back thigh. Bit of seam movement into the batsman"
"uses his feet to skip down and give himself room to <strong>flay through wide mid-off for four</strong>! No timing, right off the toe, but enough power to get through the ring"
"hard length on off stump, chokes the bat with the bottom hand to work to short midwicket"
"length on sixth stump, nudged to short extra cover"
"just a fraction overpitched for once, and Roy clips off the pads through square leg for four"
"shorter this time but too wide, and <strong>Roy flays through point for four more</strong>! He's up and running now, square-cutting to get it in between backward point and cover in the circle"
"edged, gone! 90mph/145kph, pushed across the right-hander, <strong>and Bairstow nicks off</strong>. Starc had been hooping the ball into the batsmen but this one held its line and took the edge of Bairstow's apologetic prod. <strong>Australia get their breakthrough</strong>"
"back of a length outside off, Root drops the hands and sways inside the line"
"slightly full of a length on fourth stump, driven to mid-off"
"banged in on a length, Root opens the face to guide it into the covers"
"nibbles in from back of a length, and Root looks to flick into the leg side. It strikes him on the backside, and runs away fine for four leg byes"
"inside-edged into the body, and <b>Root hits the deck!</b> Length ball pushed across him as he looked to drive through the covers, but he only managed to <b>inside-edge into the back knee</a> and will get some treatment from the physio"
"bit of nibble away, but Root steers behind square on the leg side as he comes across"
"shimmies down to flick into the leg side and scamper through for a single to wide mid-on. Doesn't look like that injury is causing him <i>too</i> much trouble, then"
"length outside off, Roy swivel-pulls into the leg side but hits the sweeper"
"full and straight, nudged in front of square on the leg side via the inside half of the bat"
"short outside off, Roy uses his feet to come down but can only swat to the cover-point fielder"
"length in the channel, dabbed into the ground on the crease"
"sprayed very wide of the off stump. Left alone, and called wide"
"<strong>beauty!</strong> Straight past the outside edge as Root is half-forward, half-back while defending. Starc angles this across him, and a hint of nibble away takes it past the bat"
"wild waft outside the off stump at a 90mph/146kph half-volley, and no connection"
"banged in on a length, steered to point on the bounce with an open face"
hint of movement in off the seam as Root drives a full ball to mid-off. 91mph/146kph - good pace throughout this first spell from Starc
"length in the channel, Root attempts his trademark guide down to third man but is cramped for room, and can't get bat on it. Looks out of nick!"
"length on off stump, nudged into the covers for a sharp single and <strong>a direct hit means he's gone</strong>! Roy was running to the danger end and was miles short of his ground. Brilliant stuff from Stoinis, who picks up and throws in one smooth movement, and sets off in celebration after knocking down the stumps. Australia are buzzing!"
"length outside off, bit of width but it dies off the surface and flies under Root's bat"
"nips in off the seam to hit Root on the thigh pad. No appeal, going over the top and possibly down leg too"
<strong>beauty!</strong> Nips away off the seam to beat Root's defensive push as he comes down the pitch. Wry smiles from both bowler and batsman
"length on the hip, clipped into the leg side and Stoinis at short midwicket dives to his right at full stretch to cut it off"
"width outside off, Root frees his arms to cut and connects well, but can't beat Maxwell at backward point on the bounce"
"length on off stump, Root defends to short cover to complete a second maiden for Hazlewood"
"length ball on fifth stump, <strong>beats Morgan's dangled bat</strong>. No real foot movement"
"length on the pads, whipped down to long leg"
"outswinger on a length, left alone"
"banged in, back of a length at 88mph/142kph, and steered into the off side"
"bit of width outside off, Root swings and misses <em><strong>again</strong></em>! Shaped for a wristy cut but lost his shape and was late on the shot"
"back of a length, more width outside off, and Root bottom-edges the cut through to Carey on the bounce"
"back of a length, clipped off the hip through backward square leg. Root set off for two but was sent back by a 'no, no, no!' from his captain"
"slightly full of a length on fourth stump, nudged to short cover"
"length outside off, steered behind square on the off side to finally get off 2!"
"back of a length, nudged towards mid-off with a straight bat"
"fuller on leg stump, clipped to mid-on by Morgan"
"length ball outside off, Morgan has a flirt but can't lay bat on it"
"length on off stump, nudged to short midwicket"
"very full on off stump at 88mph/142kph, Root digs it out, straight to short midwicket on the bounce"
"nips in from a length, clipped to square leg"
"<strong>or maybe it was!</strong> Length ball on fourth stump, Root heaves across the line and gets it <em>just</em> past backward square leg in the ring"
"beautiful shot! Bit of a half-volley from Cummins, too much width and Root brings out an exquisite cover drive. It flies off the middle of that new bat and away for four!"
"length on off stump, Root rocks onto the back foot and clips through square leg to keep the strike"
"length in the channel, nudged to Maxwell at point"
"length outside off, checked drive out to mid-off"
"length on off stump, defended back to the bowler"
"length on fourth stump, Root defends to short cover on the bounce"
