"length ball tossed up outside off, blocked on the front foot with the turn"
"length on off, solidly blocked on the front foot"
"length on leg stump, clipped to short fine's right"
"length on off stump, flicks with the turn to square leg"
"<b>swiped over the midwicket boundary!</b> And on he goes, Liton. Length ball pushed at off stump, he gets under it and hurriedly gets the slog sweep out. Didn't quite have the swinging room but managed to clear the fielder anyway"
"sweetly done! Full ball outside off, puts out a big stride and offers the full face to loft this over the bowler"
"<b>wrong line</b>, and all Tamim has to do is put bat to ball to glance it to the fine leg boundary. Easy as you like"
"<b>good comeback</b>, Mumba pulls his length back and surprises Tamim with some extra lift outside off, beating the outside edge"
"Mumba's line drifts towards the pads again, this time just a single to midwicket as Tamim flicks"
"<b>cracking delivery</b>, angling in and shaping away through the air to beat a somewhat flat-footed poke outsidde off"
"but Liton's form is too good to miss out on these sorts of deliveries. Mumba floats up a full one, on his toes, and Liton just leans over it with a wristy flick to collect four"
"not quite as full this time, and it can't be put away"
"Tamim flings his hands out at a drive, bottom edging the ball behind him. Liton wants a single, and he's halfway down before he's sent back. No harm done though"
"rising off a length, outside off. Tamim rides the bounce, but can't beat backward point with a guide"
"<b>beaten!</b> Tiripano's made a good start with the ball here. He comes around the stumps, draws Tamim into a shot on the angle, then beats the outside edge with movement. There's something for the quicks in this pitch. Certainly good bounce and carry"
"just short of a length, it's punched off the back foot but straight to cover"
"wide outside off, and he runs it down to third man for one"
"Tiripano aims full, but his line drifts down leg and he's glanced out to deep backward square for a couple"
"short, rising over leg stump, Tamim's up on one leg to aim a Calypso pull down to the man at fine leg"
"this one is aimed full, at the stumps, and is pushed towards mid on. Quick single"
"mistimed, but safely so! Tamim aims a heave to the leg side, but the ball comes off the splice and only just clears the infield"
"another short one, but it's way too short and balloons well over Tamim's head"
"punched firmly, but straight to the cover fielder"
"<b>thrashed through cover!</b> Tamim backs away before the ball is even delivered, opening up the off side. He gets an excellent connection, and picks the gap too"
"<b>sliced over third man</b>, not where he intended but it goes all the way. Tamim backed away again and swung wildly at some width. He was aiming over cover, but the ball is sliced over third man - and carries all the way!"
"<b>majestic stroke</b>, Liton has the knack of scoring quickly without losing his poise or shape in the crease. The ball isn't a great one, slipping in towards his legs, but he makes the most of it with a sumptuous flick over short fine leg's head"
"<b>and this is just a gift</b>. Tiripano was perhaps aiming for the yorker, but it comes out as a full toss and is helped on its way down to fine leg"
"crunched firmly to cover, but Madhevere dives to his right to cut it off and stop the run. Tamim wanted a single, but he's sent back. And Tiripano's not back at the stumps either - had he immediately got into position, Tamim could well have been run out!"
"slower offcutter, and it's worked into the leg side with the angle"
"pitched right up to him, clipped to leg for one"
"chopped down towards gully, but easily stopped"
"he starts around the stumps, angling the ball in full. Tamim drives to cover, where the ball bursts through Raza's hands, allowing a single. <b>Replays show Mpofu had nothing behind the line</b>, the umpires have missed a no ball"
"very full, curving in through the air, and he's struck on the pad! Mpofu belts out an appeal, but the umpire is unmoved. <b>Zimbabwe ask for the review</b>. There's no bat involved, but ball-tracking shows it's umpire's call, so the decision stays. And Zimbabwe keep their review. And as they've run a leg bye, <b>the fifty comes up</b>"
tip-and-run single into the covers
<b>fiercely struck!</b> Liton steps forward and fetches the ball brutally over deep square leg. Timed it supremely
"nudged just to the left of mid on, quick single"
"worked off the hips into the leg side, using the angle"
"<b>and he's immediately biffed over long off!</b> Tamim wastes no time, charging the young bowler and thrashing a 78-metre six back over his head"
"speared down flat and fast, and it's punched to long on for one"
"glanced with the spin, out to deep square leg"
"Tamim telegraphs his intentions, getting down very early to paddle-sweep, but can't beat the man at short fine leg"
"hurled way down the leg side, huge wide"
"<b>appeal for lbw!</b> Liton swings across the line at a quicker one, but it's through him and hits the pad. The umpire says no, and <b>Zimbabwe review another one!</b> It looked to have pitched outside leg to the naked eye, with Madhevere having coming around the stumps. And indeed, replays show it pitched well outside. That's a waste"
"another quicker one, fuller this time, and Liton's paddle sweep is stopped by Taylor at short fine leg"
"speared down at his pads, glanced just behind square"
"attempted reverse sweep, but he misses it and it scoots past outside off"
"there's some grip and turn for Williams, but Tamim backs away to cut to the sweeper"
"Liton makes room, but a chopped cut is stopped by a diving point fielder"
"<b>swept, and it carries all the way!</b> There was a hint of top edge about this, but he's hitting towards the short boundary. In fact, it's caught by the fielder, but he's over the boundary when he takes it!"
"another sweep, along the ground this time"
"pushed through flat, aiming at leg stump, he backs away and cuts to cover"
"floated up outside off, a drive is stopped at extra cover"
"Tamim skips down the track, but Raza spots him coming and pulls his length back"
"too short, and it sits up to be hit but Liton picks out deep backward square with his pull"
""
