"length ball, outside off, left alone, collected by the shoelaces. No carry"
"length ball on the pads, worked wide of mid-on for one"
gets a stride in to defend a length ball back to the bowler
"this is pitched further up and there is no movement in the air. Stirling drives confidently off the front foot, but straight to mid-off"
"this time he looks to drive on the up. Seems to have made up his mind about this pitch. Finds the man at cover, but seems like he fancies this pitch"
"this one moves in a little, Stirling makes an adjustment despite the early forward movement, and helps it for a single to midwicket"
"the slowness of the pitch is at it. Wafadar digs it short, Stirling goes for the pull, but the ball arrives ever so slowly to take the bottom edge onto his body"
"driven on the up, but straight to mid-off"
"pitched up, slight shape in, Stirling moves forward and plays this watchfully and with a slightly open face. Man at cover does the fielding"
"gets a big stride in, this is not quite a half-volley but is close to one. And wide too. He throws his hands at it, keeps the ball down, and goes square of cover for four"
"Stirling looks in the mood. He is walking down the wicket, and even though this is just short of a length, he punches it through cover for four more. Feels confident enough to hit on the up"
watchfully defended this time as Wafadar gets closer to the off stump
"length just outside off, blocked on the front foot"
<b>appeal for catch behind</b> is turned down. Length ball skids across the corridor and the outside edge as he looks to defend on the front foot
<b>falls short</b> of first slip. Length ball has him jabbing on the front foot. Thick edge but the slowness of the pitch evident
"length, swung into the pads on and he allows it to come on before tickling it fine"
length and curving in to rap him on the pad. He's too late on the flick and another appeal is turned down
"length outside off, gets a big stride in and punched to mid-on's right"
slants back in to beat the forward push and hit him on the box. Ouch!
"angles one back into middle from wide of the crease, pushed to mid-on"
"delightful punch into the covers, just the half press forward as he eased it on the up"
gets a thick inside edge to deep square leg
"looks to tuck it square, ball thuds into the thigh pad and rolls into the leg side"
defends this towards mid-on
right behind the line of this length ball as he pushes it gently back down the pitch
"<strong>huge appeal for caught behind</strong>, not out says S Ravi. This drew him forward, left him late and Stirling had a poke at that."
"smacked on the up through extra cover, sublime"
has a good look at this as he defends from the crease
"crashes this to the left of mid-off. What timing, what punch"
"leans into the drive and caresses this through cover point. Too full, top shot. Delightful timing"
"goes too full, Porterfield shows the full face of the bat to belt this back past the bowler. Mid-off had no chance"
deflects off the thigh pad to the off side as he tries to work it to the leg side.
"length ball angling away, defended back"
"beaten as he looks to pull in front of square, this kept a hint low"
"drawn forward by the length, plays outside the line and gets a thick inside edge onto the pad."
"pokes and misses, good ball."
"plays all around this incoming delivery, misses. Hit on the pad with the angle taking it down"
gets well forward as he eases this to mid-on
solidly bunted back
stays behind the line and defends
"bowl full on off stump, Stirling is well forward as he defends into the covers"
"too much width, crashed but an excellent stop at extra cover to save four runs"
"nicely tossed up, smashed to short cover"
"drift in from round the stumps, Porterfield struck on the pad as he pushes forward but the impact was outside off"
"nice loop, spins away off a length outside off, left alone"
lunges forward and smothers the spin
defends with his bat close to the pad
gets a good stride forward and defends.
"attacks the stumps by going full, Stirling falls over a hint as he pushes to mid-on"
"<strong>edged but falls safe.</strong> Pokes with hard hands, fortunately it goes to ground as Shahzad moves to his right to take it on the bounce"
works this length ball to midwicket
<strong>nicked and gone!</strong> String of 20 dot balls and then Stirling pushes at one that leaves him late to get a faint nick. Gleefully accepted.
"Lovely movement back in, pushes half forward to get a thickish inside edge towards midwicket"
"nicks, <strong>gets his first runs in Tests</strong> through a fat edge past the slip cordon. Lucky runs but anything to just get off the mark, isn't it?"
"covers the line, gets forward and defends."
steps out and then lunges a little more to stab that away
"toe-ends an attempted cut to short cover, no room to play the shot"
"squared up, struck on the pad and gone! Nabi gets this to drift back in from round the stumps, the length is just a touch full and Porterfield makes the grave mistake of playing back. He's squared up in doing so as the ball bites off the deck to strike him on the right pad. Didn't have much distance to travel and he's been given out lbw"
lunges forward and keeps out this full delivery.
good stride forward as he keeps out this tossed up delivery
"defends this full delivery into the covers, feet glued to the crease in doing so."
"length, just outside off, defended."
"back of length outside off, left alone"
squirts this off a thick inside edge to mid-on
this is an absolute cracker! The off-stump has been flattened. Comes back in a long way after pitching and sneaks through the inside edge to hit the pad and crash into the stumps.
"slips one down leg in trying to bowl a big inswinger, he tickles one past the keeper."
"beaten as he looks to work this behind square on the leg side, good take by the keeper."
"squirts one off a thick outside edge to short third man. Shahzad with a laboured effort at slip,was never going to get there. Didn't look like getting there."
tucks this with the spin to square leg.
defended into the off side
goes right back and across as he bunts back
"appeal for a catch at short leg, but the umpire reckons this came off the pad. Big-spinning offbreak again"
"nice and full on the stumps, defended to the covers."
eases this short of length delivery to point
"<strong>big inswinger</strong>, KOB is overbalanced as he looks to work it to the leg side. Convincing appeal, but S Ravi says not out. Good decision too, this would've missed leg."
"flayed on the up between cover and point, too much width this time"
"toe-ends this cut into the covers, met the ball very early."
imperious! Balance and timing is superb as he picks this leg-side half-volley to the square leg boundary
"<strong>strikes first ball!</strong> It's the googly which he doesn't pick at all, plays down the wrong line and chops on through an inside edge. What a start for the superstar, Ireland are crumbling."
beaten by one that goes straight on. This one was slightly shorter in length
"struck full on the toe, gone. There's absolutely no application whatsoever. What injury? At the moment, it looks like Rashid can hobble in on one leg and still pick wickets. All be said, this was a full toss that should've been put away, he missed the flick completely, struck on leg. It may have missed leg? Touch harsh you may think"
"skids one across, defended from the crease"
defended from the crease.
gets to the pitch and squirts to the off side.
"floats it full outside off, KOB has a good look at it and leaves"
"skids back in, keeps low and KOB is beaten as he pokes at this, on the bounce to the keeper"
gets forward and works this with the angle towards short midwicket
"length ball on middle and off, turns this gently into the leg side."
stands tall and uses the width to punch to cover
"slants one back into off, he gets a good stride forward and defends."
"length on off stump, blocked down the pitch"
"full outside off, gets close to the pitch and defends"
"full at off stump, defended into the off side"
"full toss outside off, driven straight to backward point"
length ball slid in at an off stump line. Defended off the inside half
"googly at a length outside off, beaten on the outside edge"
"length and in at off stump, defended into the leg side"
length and angled into the corridor. Defended off the back foot
<b>can't grab that</b> down leg side. It was off the pad and the keeper was lunging low to his left as this died on him. A full ball down leg side
"good length, just outside off. Gets behind the line and defends"
length and angled in at off stump. Blocked on the front foot
short of a length and skidding into the thigh guard. He looks to flick that and is late
"full toss on middle stump, leans in, watches it closely and tucks it wide of mid-on"
"full on off stump, dead-batted down the pitch"
"googly at off stump, defended to leg slip off the inside half"
"full on middle stump, tapped back down the pitch"
"yorker length at middle stump, jammed back to the bowler"
"length down leg side, off the pad to leg slip as he gets on the back foot to flick"
full and pushed across off from wide of the crease. Swishes and misses
