"length outside off, not much pace or carry, left alone"
"length outside off, hint of movement away, better carry as well, but left alone again"
"full on the pads, tucked away to fine-leg to get his innings going. Looks like an easy paced pitch so far"
"full on off, just a gentle push but impeccable timing teases the mid-off fielder all the way down to the boundary, who saves one with a slide, pick up and throw"
"length outside off, left alone"
"full on off, solid forward defence"
"length, angled in, pushed to mid-on for one"
"overpitched outside off, Guptill drives crisply but can't get it past cover"
"full outside off, pushed to mid-off"
"full on off, pushed to mid-off's right and they scamper a single"
"full and angling in, nearly trapped Munro in front as he shuffled across to work it to the leg side but saved by an inside edge"
"slower ball on middle, defended back to the bowler"
"full outside off, Murno pushes forward and gets a thick inside edge that trickles away towards mid-on"
"length, angled in, Guptill misses the flick and is struck on the thigh pad"
"full and angled in, Guptill flicks again, only gets an inside edge to short fine-leg this time"
"length outside off, rears disconcertingly on Munro, who plays it well, with his bottom hand coming off, to keep the ball down"
"length on middle, crisply pushed to mid-on"
"full outside off, Guptill lunges forward to drive but can't beat cover. Didn't come on to the bat, that one"
"length on the pads, clipped away to fine-leg"
"full on middle and Guptill goes through the line to launch it over the bowler's head for a massive six. Held his shape beautifully for the cameras as he completed that shot, which wasn't much more than an extension of a forward defence"
"length outside off, quicker from Mustafizur this time, punched to cover"
"full on middle, pushed to mid-on"
"length on middle, defended back"
"length outside off, bit of width and Guptill, with the form he is in pounces on it, as he rocks back and punches it through the covers"
"<strong>big appeal and given</strong>. Munro had been flirting with danger, shuffling across and trying to play through the leg side, this time it nipped back into him and given the relative lack of bounce, struck on the knee roll, caught plumb in front"
"full outside off, confident stride forward and defended to cover"
"length outside off, defended audaciously late, with soft hands"
"length outside off, trying to lure him into having a poke but the batsman does not oblige"
"length outside off, lets it go again"
"full on off, defended back to the bowler, who finishes a wicket maiden"
"length on the pads, pushed to mid-on's right for one"
"length outside off, too wide to tempt the batman, who lets it through to the keeper"
"short on middle, hardly any bounce and pulled flat and hard to the squareleg fence to get under way"
"overcompensates and pitches full outside off, driven crisply  but can't beat the cover field"
"length on middle, closes the face and defends towards squareleg"
