looped up and Babar finds turn with the new ball. No shot offered
"dropped short and outside off, Roy rocks back and thumps it away to the midwicket boundary"
"sliding into the pads, nudged to leg for one"
"skids on outside off, and beats the attempted cut"
""
"tossed outside off, Zaman comes down the track and drills it over the bowler's head"
""
""
"just short of a good length and outside off, drags a pull behind square on the leg side"
"good length and outside off, Roy leans back and creams the ball to point"
"pitched up and angling away outside off, Zaman presses forward and jabs the ball to mid-off"
"bail-high short ball on off, Roy sits back and dispatches it to the midwicket boundary with a pull. The boundary ruins the over"
uses his feet and pokes the ball to point
""
"tossed up and angling down the leg side, Roy skips out, and does not meet the pitch. The ball grazes the pad and rolls away fine on the leg side"
"Roy pre-meditates, goes for a reverse-sweep and nails the ball from the stumps. Sends it over point"
"Roy hits the repeat button now. Tossed outside leg, Roy fetches it from there and reverses-swats it over point again"
"very full on the stumps, non-turning ball, push-driven to mid-on"
"Roy jumps down the track, takes a half-volley, and belts it down the ground"
"full-toss outside off, driven straight to extra cover"
""
"yorker on leg stump, dug back to the bowler"
"mighty full on the leg stump, forced to long-on. Front-foot no-ball from Anwar"
"half-volley on middle, free-hit, Roy does not need any second invitations. He launches it over the long-on boundary. Monster hit"
"length ball on middle stump, Roy clears his front leg again and blasts the ball over midwicket now. Back-to-back sixes. Lahore off to a flying start in Sharjah"
"slower full ball outside off, Zaman leans into the drive and laces the ball in the gap  between covers and mid-off"
"another slower cutter outside off, dabbed towards point with soft hands"
"112ks slower ball on off stump, Roy picks it and hoists it over the straight boundary. Thisara can't stop the bleeding"
"short of a length on middle and leg, flapped to midwicket"
"back of a length on off stump, shovelled away with the bottom hand to wide long-on"
"back of the hand slower ball on middle and leg, tapped towards midwicket"
"short ball, darted in at leg stump, pulled to mid-on"
"dragged short on middle and leg, he goes over the top. Pulled over mid-on"
"Roy backs away outside the leg stump, Nawaz follows him. Punched down to long-on"
"fractionally short on off, Roy slugs it with all his might over midwicket"
<strong>Fifty off 24 balls for Roy</strong>. Shovel-pulled away to deep midwicket. Stop him if you can
"Zaman skips down the track, meets the pitch, and belts it straight past the bowler"
"dropped short on off stump, pulled powerfully to wide long-on"
down the track and works a length ball into the vacant spaces on the leg side
"flighted on the leg stump or just outside, reverse-slapped straight to point"
"Hasan produces the breakthrough for Quetta. Sir Viv is pleased in the dug out. Slides in with the arm as opposed to turning away. Full delivery, Roy eyes up the leg side but misses the big swipe. Hasan hits the off stump and celebrates"
"pushed through on middle, defended"
""
Zaman gallops down the track and drills a very full ball to long-on
"slides on outside off, leans back and chops to backward point"
"Zaman uses his feet again, Mahmudullah drags his length back outside off. Smeared over extra-cover"
picked off the pads through backward square leg
"slower offbreak, dabbed with the turn to midwicket"
"dropped short and outside off, leans back and cuts square through the off side"
"tossed up outside off, driven on the front foot to long-off"
"flatter and just a shade outside off, Zaman drops to one knee and drags a slog-sweep to deep midwicket"
"full and angled in on off, clipped away to deep midwicket running to is left"
"Umar comes down the track, takes it on the half-volley, and pumps it over the covers"
"Umar uses his feet again, the bowler shortens his length. Punched to cover"
"full, straight ball, knocked down to long-on"
"good length ball on middle and leg, Umar hangs back and clips through midwicket"
Zaman uses his feet and nearly chips a return catch
""
"Zaman skips out, this is a full-toss on the leg stump, he opens the face and drives to long-off"
"more round-arm than normal, angled in full, whipped away to cow corner"
"98ks dart, Babar hurled it flatter, seeing Zaman step out. <strong>Sarfraz does not collect the ball cleanly</strong>. He swipes the bails on the second attempt, but by then Zaman is safe"
"tossed up on off, Umar rushes down the track and dumps Hasan over his head. The runs continue to flow"
"uses his feet, Hasan pulls his length back. Umar checks his drive and chips in front of cover"
"fractionally short and outside off, chopped to backward point. Mix-up between the wickets, Zaman is nearly halfway down the pitch. Umar isn't interested. Zaman has enough time to hustle back"
"Umar comes down the track again, this time he is cramped for room. He attempts a wild swing and only miscues it to Mahmudullah at long-on"
"full and drifts in, blocked back to the bowler"
"full, grips in the surface, and spins away outside off, forward-defensive to cover"
"full and wide outside off, Zaman, having come down the track early, reaches out and ends up scything the ball over point"
"back of a length and outside off, sliced away to point"
"back of a length and outside off, cuts and can't beat Shehzad at point again"
"much fuller and outside off, Rizwan allows the ball to come to him, then opens the face and runs it down to third man"
"back of a length and outside off, flashed on the back foot to extra cover"
"good length and outside off, dragged away with the bottom hand to wide long-on"
comes down the track and hammers a full ball to long-off
uses his feet and clips it away to wide long-on
"fired on the pads, whipped to long-on"
""
"shortish and outside off, unleashes a clubbing swing and sends the ball soaring over wide long-on"
uses his feet yorks himself and jabs to cover
"tossed up and outside off, Zaman hares down the track, but is nowhere close to the pitch. Hoicks at the ball and picks out Shehzad at deep midwicket. No fifty for Zaman"
"really full on off, driven back to Babar"
"fired into the pads, clipped to midwicket"
"full on off, stabbed back to the bowler"
"much loopier and outside off, gently pushed back to the bowler"
"backs away outside leg, opens up the off side and drives inside-out to long-off"
"flatter on off, chopped from there to short third man"
"back of a length on leg stump, forced away to deep midwicket"
"Rizwan skips out, the bowler holds this full ball back. Check-pushed to long-off"
"yorker on middle, jammed down to long-off"
"Rizwan finally makes good connection. He charges down the track, gets a half-volley on off stump, and lofts it over the bowler's head for a six"
"slides on with the arm on off, Rizwan hangs back and plays it back to the bowler"
"good length and angled in on middle from around the stumps, hangs back and clips through midwicket"
"tossed up just a shade outside off, Rizwan skies a slog sweep in the air. Deep square leg runs across, Hasan I think, attempts the catch, but loses his balance and tumbles over the boundary. He, however, had the presence of mind to tip the ball into the playing field before going over. Deep midwicket tore to his right. Nearly a relay catch"
down the track and slogged in the direction of deep midwicket
"back of a length and outside off, flashed away to extra cover"
"faster on off stump, punched away to wide long-off"
"slower through the air on off stump, Rizwan drops to one knee and smites a slog-sweep. Puts Mahmudullah into the stands beyond midwicket"
"drifting down the leg side, picked up and swept over short fine leg"
"length and outside off, smeared over midwicket for another six"
"short and outside off, pulled away on the back foot. Deep midwicket dives to his right to stop the ball, parrying it to wide long-on"
"shortish on leg stump, swiped to deep midwicket"
"Bisects deep midwicket and long-on. Rizwan comes down the track, and slams a short ball away. Hits the ad cushions on the flush. It's a six"
"very full on middle and leg, whipped through midwicket"
""
"leg-stump yorker, which is squeezed away to long-on"
"full on leg stump from around the wicket, Rizwan paddles it down to fine leg"
"Perera errs in line and length. Full and sliding down the leg side, Delport picks it up and whips into the stands beyond square leg"
"low full-toss on the stumps, shovelled to long-on"
""
"length ball on off stump, slogged away to deep midwicket"
"full-toss on off, Delport backs away, lines it up and dispatches it over the bowler's head. 200 on for Lahore"
"Delport backs away outside leg, this is probably a slower ball. Under-edged beside the stumps on the off side"
"Rizwan aims to slog-sweep over midwicket, ends up skewing the ball to point"
"length ball on middle and leg stumps, hacked to deep midwicket"
