""
""
""
""
""
""
"length on middle stump, clipped to mid-on"
"length ball down leg side, looks to flick and can't get bat on that"
"length on middle stump, flicked to deep square"
""
"length and into the pads, allows that to come on and just uses the pace to flick that to the fine leg boundary"
length and following him down leg as he looks to make room. Jabbed into the covers
"short of a length on leg stump, allows that to come on, nudges it into the square leg region with soft hands"
"short of a length just outside off, chopped down to third man"
"short ball, wide outside off. Plants the front leg down has a hook at that. Can't connect"
"<b>just short of Wildermuth</b> running back from cover point. Short slower ball, wide outside off. Steps out and has a hack after reaching out. Can only manage to slice it a few metres past the circle. A dive in the end and he can't get close to catching that"
<b>just short of the keeper.</b> Slower short of a length ball just outside off. Jumps into the off side and looks to play the ramp. Gets it off the under edge and the keeper jumps face first at this awkward bounces. Manages to get his hands on it
"<b>taken at point!</b> Legcutter, it appears. Length ball, just outside off. Inglis tries to flick and closes the face too soon. Leading edge goes straight to Christian"
"short and wide outside off, chopped to third man"
"length and just outside off, gets forward for the drive. Off the inside half, rolls back to the bowler"
"short of a length just outside off, swishes inside the line of this and is beaten"
"length on off stump, mistimed punch to mid-on, allows him to steal a run"
"full and just outside off, gets the front leg out of the way and looks to drill this over the covers. Ends up slicing it and then calls confidently to come back for the third"
"length and just outside off, punched on the rise to extra cover"
"short of a length at the hips, nudged into the square leg region"
"full on leg stump, driven straight to mid-on"
"shot. Short of a length at off stump. Bowled there to cramp him, but he's quickly into the leg side to make room and slaps it to third man's right"
"one bounce and over the long-on boundary. Short ball outside off, steps out and unleashes a two-handed forehand to drags this to the wide long-on region"
"short and just outside off, controlled pull to deep square's left and they steal a second on his throw"
length and following him down leg. Driven to extra cover
"short of a length in the corridor, short-arm pull to deep midwicket"
"slower ball at a length just outside off, defended to extra cover"
length and just outside off. Backs into the leg side and has a hack at it. Pings off the toe-end and sails behind square on the off side
"oh shot! That is a sweet connection. Length and just outside off, runs down at it and slaps it on the rise, flat and thumping the boards over the long-off boundary"
"slower ball at a length on leg stump, clipped to short fine's left"
"slower ball at a length on off, shuffles and drops into the leg side with the angle"
<b>sensational fielding.</b> Would have done the job just sticking a hand out there to be fair. Because this is a full toss and it is smoked. Cooper stops low to his right at extra cover
"length on leg stump, expertly pushed into the midwicket region with soft hands"
"full on leg stump, driven to long-on"
"full on middle, steps out and flicks out to deep midwicket"
"length ball, a slider at middle stump. Once again, teasing the deep midwicket fielder with a gentle poke for two"
"length on leg stump, flicked to midwicket's right and just enough to beat him and steal a single from deep square now"
"full on middle, driven to long-on"
"length and just outside off, punched firmly to sweeper's right"
"full slower ball outside off, driven along the floor to long-off"
"<b>ramped to the fine leg boundary.</b> Overpitched, cover drive kinda ball just outside off. But he drops his right shoulder into the off side, swivels and gets in position to just help this along"
short and into leg stump. Backs away for the pull but that hurries past him and to the keeper
<b>swatted over mid-on.</b> Short ball cramps him again as he backs into the leg side. Just manages to get this off the toe-end and bat speed does it
full and just outside off. Walks into the off side for the ramp again. Gets it off the spine of the bat to backward point
"length on leg stump, steps out and flicks to deep midwicket"
"full outside off, leans in and flicks to long-on"
"<b>over the long-on boundary.</b> Length ball at middle, stepped out and didn't get to the pitch of that. But that didn't turn too much and he had a big swing from underneath it. Off the high part of the bat but more than enough for the six"
"short outside off, cut to sweeper cover"
"length at the stumps, backs away and drives on the rise to long-off"
"length on middle, mistimed slog to long-on after stepping out"
"<b>taken at mid-off.</b> Gleeson pulls one back. Slams this is in, short of a length, and hurries him as he backs away to try and pull. It's too quick for him and he can only slice it for Finch who is inside the circle"
chopped into the off side
"length and down leg side, left alone"
"length on leg stump, flicked to deep square"
"short of a length just outside off, punched to long-on off the back foot"
"bouncer down leg side, left alone"
"shot! Length outside off, stands tall, gets half a stride in and punches this handsomely between extra cover and mid-off"
"full on leg stump, flicked to deep midwicket"
"length on leg stump, tickled to short fine's right off the inside edge"
"tossed up down leg, backs away and drives to long-on"
"short and wide outside off, backs away and slaps to sweeper cover"
"full and just outside off, flicked into the leg side off his pads"
"short and wide outside off, cut to sweeper cover"
"length on off stump, punched back at the bowler"
"length on leg stump, clipped to long-on"
bouncer just a touch too short at an off stump line. Left alone
"low full toss on off stump, punched back at the bowler who can't stop it cleanly in his follow through"
"short ball outside off, mistimed drive on the rise to mid-off"
"<b>pumped straight.</b> Overpitched slower ball, picked early and hit firmly"
"short of a length just outside off, backs away and looks to pull. Beaten"
"full slower ball outside off, driven to long-off"
"slower ball, short of a length outside off. Pokes it to point's right with soft hands"
"short at middle stump, hooked to deep backward square's left"
slower short ball at the body. Pulled to deep backward square's left
"slower short ball outside off, mistimed pull, dragged to short fine"
"yorker just outside off, gets the front leg out of the way and jams it towards deep extra cover. <b>Brings up his fifty with that</b>"
"slower length ball on leg stump, flicked to deep square with soft hands"
"short of a length just outside off, sliced to short third"
"slower short ball just outside off, backs away and flat-bats it over mid-off"
"short of a length just outside off, toe-ended pull down to long-on"
"<B>holes out to deep midwicket.</b> Slower short ball just outside off, backs away for the pull but that sticks in the pitch. He ends up dragging it high and it's an easy take"
"short of a length slower ball, just outside off. Sliced to backward point"
"length ball wide outside off, looks to slug into the leg side, gets it off the toe end"
"length on off, driven down the ground to long-off"
"short of a length on middle, pulled to deep midwicket who is well in from the boundary"
"length outside off, punched off the back foot to long-on"
"full and wide outside off, drilled with the turn, to wide long-off"
"length on leg stump, flicked uppishly to long-on's right"
"length on leg stump, flicked to fine leg's left"
"slower short ball at off stump, pulled firmly and beats deep midwicket to the left, who is in from the rope to save the second"
"short and just outside off, pulled to deep midwicket"
"short of a length on off stump, pushed to extra cover's right with soft hands"
"short of a length just outside off, pulled along the floor to deep midwicket"
"short of a length on off, clipped to long-on off the back foot"
"powerfully struck to clear the straight boundary. Overpitched slower ball, lots of room outside off. Swings cleanly and gets if flat"
"length outside off, mistimed pull into the midwicket region off the inside edge"
short of a length just outside off. Pulled back to the bowler on the bounce
short of a length at the hips. Shuffles and nudges it to short fine's left. Shaun Marsh cleans up after a sprint from deep backward square
"low full toss on off, driven to long-on"
"full on middle, flicked between deep midwicket and deep backward square"
"slower length ball, wide outside off. Hammered on the rise to sweeper's right. He makes the ground and puts the slide in to get his body behind this. But it ricochets off his thigh and into the boundary"
"full and wide outside off, reaches out and slices straight to backward point"
"<b>taken at short third.</b> Short of a length legcutter just outside off. Backs away for the cut, gets a thick outside edge that floats gently for Gurney"
"full on leg stump, flicked to fine leg's right"
<B>quick reflexes in the follow through.</b> Back of a length and pulled firmly back at him. Takes it in front of his stomach
"full and just outside off, driven straight to extra cover"
"length and down leg side, can't connect on the flick"
"length on middle stump, shuffles and flicks to deep square's left"
"full and just outside off, looks to drive through the off side, bat turns and this ends up at long-on"
"short and wide outside off, cut firmly, straight to sweeper cover"
<b>launched over the long leg boundary.</b> Short ball at leg stump and he just shifts his weight to get under this and pull with the angle
full toss on leg stump and he stands tall and whips this to deep midwicket's right. Two poor balls and Mitch Marsh cashes in
"short and wide outside off, looks to pull, beaten"
"full slower ball outside off, steps into line and drives aerially. Can't clear Cooper on his toes at long-on"
"<b>over long leg again.</b> A slower short ball at leg stump, sitting up nicely for him and he pulls firmly"
