""
"back of a length ball on fourth stump, Karunaratne goes back to defend and inside edges into his pads."
"good length ball on off stump, defended on the back foot."
"good length ball on sixth stump, Karunaratne shoulders arms."
"beauty! Good length ball angled in tighter toward off on a fourth stump line, sucks Karunaratne into poking defensively and is beaten."
"fullish length on off stump, goes back to flick into the ground just wide of forward short leg."
"fullish length ball seams away on sixth stump line and left alone, da Silva dives across first slip for a tumbling take."
"gem! Back of a length on fourth stump, cramps Thirimanne playing back and climbs sharply to beat the shoulder of the bat on a back foot defensive prod."
"good length ball on fifth stump, seams away sharply again and left alone."
"yuck. Waist high full toss on the hips, flicked straight to deep fine leg. Gabriel fortunate that didn't go for four."
"short on sixth stump, Karunaratne slaps at this trying to cut through cover but is through the shot a touch early and scuffs it toward vacant mid-off as it trickles down the ground for one."
"short and wide and barely lands on the pitch, seams way outside off as da Silva tumbles again in front of first slip for a take. Wide called."
good length ball angled comfortably down the leg side and left alone.
"good length ball on off stump, punched confidently in front of square for a single."
"crackerjack! Good length ball angled in toward fourth stump and holds its line, beats Thirimanne playing defensively on the back foot."
"full on fourth stump, reaches forward with a full stride and pokes this in front of point for an easy single."
"fullish length on off stump, defended."
"good length ball on fifth stump, left alone."
good length ball left alone again on the fifth stump line.
good length ball left alone outside off.
"good length ball on fourth stump line, goes back to defend and edges this with soft hands into the ground between third slip and gully."
"good length ball on sixth stump, left alone as it seams away even further outside off."
"good length ball wide outside off, left alone again."
"good length ball tailing into the legs, Thirimanne goes to flick this away but is late as it comes off the thigh guard and is taken by da Silva with a tumbling effort."
another ball tailing down the leg side at 138 kph on a good length.
"overpitched on sixth stump, Karunaratne leans forward and caresses this through extra cover for a couple of runs."
"<b>edge!</b> Finds the gap between third slip and gully! Pitched up again to encourage the drive, slightly late on the shot and flies off the edge high in the gap, it may have cleared a fourth slip had one been standing to plug the gap."
"good length ball on off, defended this time around."
"good length ball tailing down the leg side at 129 kph, left alone."
"overpitched on fourth stump at 138 kph, tries to drive for extra cover but miscues it down the ground to mid-on."
"fullish length on fourth stump, punched to the captain Brathwaite fielding at short extra cover."
"fullish length ball on the pads at 134 kph, goes to flick through midwicket and misses, it trickles off the pads down the leg side and Karunaratne calls for a hastily scrambled leg bye before da Silva can relay it toward the non-striker's stumps."
good length ball once again tailing well down the leg side.
another good length ball at 138 kph tailing down the leg side and left alone.
"good length ball seaming toward off stump at 138 kph, defended on the front foot. A testing delivery that gets the West Indies fielders chirping in support."
fullish length ball heading a foot and a half down the leg side. Da Silva has been kept busy shuffling down the leg side often.
"overpitched on the stumps, flicks this through wide mid-on, not timed crisply enough to reach the rope and it's chased down with a relay for three."
"good length ball on fourth stump, defended."
"good length ball on fifth stump, sharp turn spins away and is slapped into the covers."
"good length ball on fourth stump this time, holds its line to straighten and is punched away defensively."
"good length ball on off, defended."
"fullish length on off, punched past silly mid off and Darren Bravo on as a sub fielder for Campbell tracks it down at cover."
"good length ball on fifth stump, left alone."
"good length ball on off stump at 137 kph, goes back to defend and an inside edge goes through backward square leg for one."
"good length ball down leg side again, seams back toward the slips and nearly crosses up da Silva as he started to head down the leg side before diving back across his body to glove this one-handed at ankle height."
"good length ball on fourth stump seaming away at 137 kph, much better line and left alone by the batsman."
"beauty! Gabriel is closer to gaining a rhythm now. Fullish length ball seaming away from fourth stump, sucks him forward into a drive and is beaten."
and now Gabriel falls back into the leg side habit at 140 kph. Follows up two good balls with a junk delivery left alone.
"back of a length ball on off stump at 142 kph, defended on the back foot back down the pitch."
good length ball defended.
"good length ball on fourth stump, draws him forward and spins away."
more sharp turn! Cornwall pitches this one on middle stump on a good length and Thirimanne is beaten defending as it spins past off stump.
good length ball defended.
"tosses it up fuller at 83 kph on fifth stump, drives hard but picks out backward point."
"good length ball on fifth stump, pulls the bat back leaving it alone spinning away."
"good length ball on off, defended."
"fullish length on fifth stump at 130 kph, left alone as it moves away."
"good length ball on fourth stump holds its line seaming away after angling in, Karunaratne is beaten playing back. Big appeal for caught behind denied. Not out. <b>Brathwaite calls for a review.</b> Seemed like a lot of daylight between bat and ball live. Ultraedge shows nothing. Frankly absurd review is now burned."
"fullish length on fifth stump, defended into the covers."
"fullish length seaming away from sixth stump and left alone, Roach finding some movement this over using the breeze to his advantage."
"<strong>dropped!</strong> Blackwood spills a sitter at backward point! Beautiful length by Roach to suck him into a drive bowling it fullish on sixth stump. Wide enough to attack and he goes with hard hands not getting his foot to the pitch of the ball, it flies just above head height to Blackwood. He jumped unnecessarily and the ball fluttered toward his head coming down but he was crossed up by jumping. If he stayed on his feet, it's a regulation chance. It still was a regulation chance. 5/10 on difficulty and he fluffed it badly."
""
""
"good length ball on off, defended."
