"given some width outside off first up and he slashes hard, but can't go past point"
"gets some drift from around the wicket, going wide of the crease and raps him on the pads on the forward defensive"
"down the track but doesn't quite get to the pitch of the ball, the bowler perhaps shortened his length, and ends up pushing it back"
"given some air outside off, tries to drive, but mis-times it"
"accurate bowling, not giving him too much room or space to play expansive shots and he defends outside off"
"trickles towards square leg off a thickish inside edged prod, and the first over is a <b>maiden</b>."
"good length on the stumps, punched into the offside from close to his body"
gets nicely behind this length ball going across him and defends solidly
strays on the pads and is tucked to fine leg to bring up the first runs of the innings
"yorker goes wrong, ends up as a low full toss, driven with authority, but mid-on is fairly straight and fields"
"good length, keeps it on middle and leg, turned to midwicket where there is a largish gap. Square leg runs around to field"
"not getting the line perfectly right, still on middle and leg and he comes across and turns it into the legside via a thickish inside edge"
"fuller, draws him forward and he turns it to short fine leg from off stump"
"slightly shorter and gets it to grip and turn a tad more. He had gone on the back foot to punch, but ends up tamely pushing it to mid-off"
"flicked to midwicket, it was the arm ball"
"another arm ball from wide of the crease, flicked to midwicket"
defended off the back foot
"flatter and quicker on middle and leg, turned to fine leg"
"fuller outside off, moving away a tad, draws him forward to drive and gets a thick edge to third man"
"driven firmly to point's left, who dives and fields, ends up parrying the ball towards the other fielders in the circle"
"that ball seemed to stop on the pitch a little bit and he was early into his drive. Didn't hang in the air too long though, but hit gently enough that point can field"
mis-times his drive back past the bowler and mid-off comes around to field
"<b>lovely shot</b>. Fuller, going away from him, he leans into the cover drive with exquisite timing"
"full outside off, he lets it go"
he's had enough of Jayasuriya's darts. Comes down the track and lifts him over deep midwicket with ease. Got to the pitch of the ball nicely
"another dart fired in quick, he goes back and punches away from his body past the bowler"
"strays on the pads, he's looking to flick it but misses."
"fullish on the stumps, comes on the front foot to work it to short fine leg"
goes back this time and taps it through square leg
"good length, not quite full enough to drive, makes him stretch out and defend"
"back of a length outside off, defended back"
"length outside off, steered to third man"
"<b>imperious</b>. Full around the fourth stump, goes on the front foot and regally drives this straight back. No chance for bowler or fielders"
"fuller on off, pushed towards cover. They contemplate a quick single but decide against it"
"angling into him on a length, cramps him for room and he defends from the crease"
"good length in the channel and coming into him, tries to tuck it to the leg side but only gets a thin edge that trickles back to the bowler"
"flat and angling into him, flicked from the back foot through mid-on"
""
"good length, drawing him into a lunge to defend"
goes well back this time and flicks it off his pads through square leg
"good length on the stumps, it's a length he can go deep in his crease to and tuck it backward of square"
"mis-timed but gets enough on it to run to the long-off boundary. He was backing away even before the bowler was in his delivery stride, and has a good old whack at it. Wanted maximum, but gets four, having cleared the mid-off fielder"
"good length, stump to stump, flicked through midwicket"
"<b>Natmeg goes for four</b>. Good ball, yorker swinging into him, he jams his bat down at the last moment and gets enough bat on it to beat short fine leg"
"length outside off, pushed to point on the front foot"
"slower ball, floats up well outside off, and he slaps it off the toe end to short cover"
"that's timed much better. Full and in the slot to drive, he comes on the front foot and executes a pleasing cover drive that bisects the in-field and runs away to the boundary"
"makes the line a lot closer to the batsman that time, and pulls the length back a tad. Steered to backward point from close to his body"
"length ball on the stumps, stays still and glides it to third man"
"back of a length and Zaman was looking to send that up and over with no man back at square leg, but was a bit late on the shot and ends up copping one on the thigh pad"
"length on the stumps, defended in front of him on the offside. Thinks about a quick single but decides against it"
"another swing and a miss. Dug this in short, but it flew threw at fair pace to the keeper. Zaman had cleared his front leg and wanted to whack a pull to deep square"
"good length on leg stump, he tries to flick it off his pads but doesn't time it well and it goes gently to square leg"
"that leg stump line seems to be troubling Zaman. Perhaps he's not able to adjust to the angle? At any rate, another one that he tries to hit into the legside but doesn't connect with, getting rapped on the thigh pad"
"fuller outside off, comes on the front foot and drives, but straight to cover"
"back of a length and well wide of off, but doesn't bounce much. Imam gets low and glides it off the face of a horizontal bat to point"
"length ball, gets the line closer to the stumps this time and Imam gets behind it and punches back to the bowler"
"length ball outside off, stays in his crease and nurdles it to third man"
"full on the fifth stump, he mis-times his drive to mid-off"
"length outside off, he gets close to it and runs it down to third man"
"too full on the the stumps, flicked off his toes through midwicket"
"digs it in short, and Imam goes for the pull but is a tad late on it, and ends up dropping it near him off a bottom edge"
"length on leg stump, flicked to midwicket where the fielder fumbles"
"back of a length on off stump, and Zaman lets it come to him and runs it down to third man. Stayed very still"
"back of a length on leg stump, tucked to fine leg"
"back of a length on the stumps, punched through point, staying beside the ball"
"bad ball and dealt with appropriately. Short and down leg side, not enough in it to really bounce and he pulls it round the corner from chest height to the fine leg boundary"
"better line, outside off, he rides the bounce and chops it to cover's right"
"back of a length on the fourth stump, Imam stays in his crease and keeps bat close to body to run it to third man"
"inside edge trickles past leg stump. Bangs it in on a hard length and Zaman caught in two minds there, ends up pushing it a little away from his body. Takes  thin edge and rolls past the stumps to the keeper"
"fullish on off, punched to cover"
"good, tight bowling to finish after that first ball, not giving any room and keeping it short of a driveable length. Pushed towards point from close to his body"
"full on the stumps, driven through cover-point off the front foot by opening the face of the bat. Quick running to be alive to the possibility of a second"
"back of a length, going across him, steered to third man"
"fuller on the stumps, squirted to third man"
"length ball on middle and leg, defended back"
"back of a length on the pads, tucked to fine leg"
"agricultural heave across the line but lands safely. Went down on one knee to slog, got a top edge but it fell in no man's land behind midwicket"
"gentle off spin, though not much spin, fullish outside off, steered to short third man"
given some air and driven to long-off
"complete lack of pace on the ball, a bit shorter, Zaman hangs back and punches past the bowler"
"fuller, floated outside off stump, pushed back to the bowler"
goes a bit flatter that time and is jabbed to long-on from the back foot
"fuller outside off, pushed towards mid-off"
"tossed up on the stumps, driven to long-on"
"tossed up outside off and he deftly guides it very fine, giving fine leg some work to do"
"fuller on the stumps, comes on the front foot to work it to short fine. The non-striker was halfway down the pitch and was sent back, the shy misses the stumps"
"broke in sharply and hit him on the pad. Big shout, not given. <b>Sri Lanka are reviewing</b>. That's a cracking delivery, drifts a tad and spins back, leaving him with bat hanging outside off. He was flummoxed by the turn, and DRS shows three reds, so Imam has to be on his way! Great ball, great decision to review."
"fuller on the stumps, comes forward to drive back to the bowler"
squirts it off the outside edge to short third man to get off the mark. Turn again for the bowler
"length on leg stump, tapped into the leg side"
"going across him, punched through cover"
"fuller outside off, driven to long-off"
"floated up gently, full on the stumps, driven off his toes to long-on's right"
"complete lack of pace on the ball, and he has to wait for it an age and ends up patting it back to the bowler"
"outside off, gives himself room and punches forcefully. The bowler mis-fields and lets it through his hands"
tossed up outside off and spinning back into him. Lunges out and defends
"too much air, ends up a full toss, swept from outside off to deep square leg"
"corker of a ball! That almost seemed like an edge, but it was just turn and bounce. Fizzes past his forward defensive and takes off too for the keeper to gather"
skips down the track but can only push it back to the bowler off the inside half of the bat
stays in his crease and turns it to backward square leg
"tossed up on leg stump, turned to short fine leg"
"short of a length just outside off, punched firmly on the up but can't beat point to the right"
