"tossed up, he drives to long on"
"short on middle, he's back and whipping this to deep midwicket"
"shorter outside off, he creates room and <strong>crashes a cut shot past point!</strong> Nice footwork to create the room"
"full on leg, he skips out and whips to deep midwicket"
"short and wide, he hammers a cut straight to cover-point"
"tossed up, on middle, he defends on the front foot"
"shorter length, he tries to pull and gets a bottom edge onto pad"
"good length on off, he pushes forward straight of mid off for a single"
"<strong>beaten and it nips over off!</strong> He tried to drive on the up, it nipped back through the gate but went over off"
"<strong>crushed flat over cover!</strong> Length ball but wide, he freed the arms and slapped it like a rocket over cover!"
"good length, top of off, he defends into the off side to pinch one"
"good length, top of off, he defends to backward point"
"low full toss, he drives to cover and gets one"
"tossed up, driven to long on"
"<strong>Bowled him!</strong> 97kph, arm ball gets through! This was fired in on a good length, he tries to square drive on the up, misses and loses his off stump!"
"pushed across him, he flashes and misses"
"fuller on middle, he pushes back to the bowler"
"tossed up on middle, he reverse sweeps to backward point"
"shorter length, some turn, he's back and mistiming a cut to point"
"good length, he skips down but not to the pitch and defends on the up"
top edged sweep <strong>falls safe behind square</strong>. He swept a good length and wasn't in control but the man at short fine couldn't get to it
"<strong>launched over long off!</strong> He skipped out, nowhere near the pitch but just swung through the line and hammered it flat over the rope"
<strong>a brilliant reverse paddle!</strong> Slip came out after the previous shot and he set up early to paddle it reverse through the vacant slip and gets rewarded with four
tries to reverse paddle again but misses
<strong>beaten</strong> trying to run a close ball to off to third man
angled down leg and <strong>he glances this easily off the pads for four!</strong> Fine leg was up and that was too straight
"fuller on leg, he pushes to a vacant midwicket"
"good length across the left hander, he drives on the up to point"
"<strong>caught at short fine leg trying to scoop fine!</strong> Good length outside off, he stepped outside off premeditating a scoop over fine leg, he got it off the toe of the bat and it ballooned straight to O'Keefe on the circle. Simple catch"
"good length, pushed to midwicket, a run out chance is on but Silk's throw is a shocker! His underarm stuck in his hands and went 10m over the stumps"
"<strong>caught and bowled!</strong> A leading edge pops back to Lyon and he takes a great catch diving forward. Heazlett closed the face trying to work square against the turn and bounce, it popped off the leading edge back to the bowler, Lyon dived forward and took and excellent catch"
"tossed up outside off, he whips to midwicket with the turn"
"darted down the leg side, some turn but it's a wide"
"shorter length, he's back and defending to cover"
"tossed up, on off, he works with the turn to midwicket"
"shorter length, he's back and whipping this to forward square"
"shorter length, he's back and working this behind square"
<strong>beaten</strong> by a cracking leg cutter! That seamed a mile from back of a length
"short outside off, he is back and smacking a powerful pull forward of square, Silk works hard on the rope to make the save. A brilliant save from Silk"
"<strong>caught at mid on! Smith takes it!</strong> Short outside off, he trying to just roll a pull shot forward of square, gets a top edge that floats up to mid on and Smith camps under it to take a very simple catch"
"back of a length outside off, he's back and guiding this to third man, using the pace to run it fine of the man"
"back of a length, he punches off the back foot to cover"
"shorter length outside off, he's back and angling it to third man comfortably"
"shorter length, he's back and whipping this through square"
"shorter length, he's back and tucking this off the hip"
"shorter down leg, he pulls and gets a little bottom edge off the glove and is <strong>dropped by Philippe! Tough chance</strong>. But it's called wide?! Terrible call"
shorter he pulls behind square
"short on the hip, he tucks it around the corner"
"shorter, he stands up and punches to long on"
"tossed up outside off, he clips with the turn to midwicket"
"tossed up outside off, he drives firmly to deep cover"
"tossed up outside off, he steps out to defend"
"shorter length, he square drives on the up to deep point"
"tossed up, he drives firmly wide of long off for a couple"
"shorter on leg, he's back and working this forward of square"
"tossed up on off, he drives against the turn to long on"
shot and wide and <strong>cut beautifully with the angled past backward point!</strong> Good shot.
"back of a length on off, he's back and defending"
"shorter on the hip, he tries to pull but gets hit on the thigh pad"
"good length wide of off, slower ball, he tries to cut but misses. It was too close to cut"
"shorter length angled in, he gets an inside edge onto thigh pad"
"<strong>Bowled him! Brilliant off cutter slower ball!</strong> This gripped sharply and hit the top of off! Angled in, he played the wrong line, it gripped off in the pitch, nipped slowly beating the outside edge as he defended and off stump was lit up"
"shorter length on off, he's back and turning this behind square"
"shorter length, he defends from the crease to point"
"shorter length, he's back and taken on the thigh guard, it rolls to third man"
"shorter length, he's back and running this to third man"
"fuller outside off, he mistimes a drive back to the bowler"
"good length wide of off, he <strong>leaves</strong>"
"shorter length, he's back and pulling forward of square"
"shorter length, off break, he's back and defending to midwicket"
"shorter length on leg, he tucks this to short fine"
"shorter length, he's back giving room punching against the turn to long off"
"pushed through quicker, he tries to pull, gets an inside edge onto pad trying to pull"
"quicker on leg, he's back and working this behind square"
"good length wide of off, he square drives with supreme timing to deep point"
"slower ball leg cutter, he's defending to backward point"
"shorter leg cutter, he's back and pulling this behind square to the gap"
"good length, fourth stump line, he defends to cover"
"good length outside off, he drives on the up to cover"
"fuller outside off, he mistimes a drive to cover"
"full down leg, he glances with the angle wide of fine leg for a couple"
angled down leg and called wide
<strong>hammered past backward point!</strong> He gets some width and seizes on it
"angled into middle, he clips this with the angle forward of square"
"good length wide of off, he mistimes a square drive getting an inside edge onto pad"
"short ball, he hammers a pull to the man at backward square"
"short and wide, he cuts hard to wide third man and <strong>O'Keefe misfields on the rope!</strong> He got there but bobbled it into the rope as he dived full stretch"
"tossed up outside off, he drives to deep cover"
"tossed up, he drives to cover"
"short and wide, he cuts firmly to deep point"
"shorter length, he punches this over cover with a helicopter type flourish, quality shot for two"
"short and wide, he cuts hard to deep point"
"darted in, some turn, he defends to cover"
"angled into leg, he drives firmly to long on"
"he backs away, Curran follows with a yorker and he jams the bat down to dig it out"
"angled down leg, he tries to glance fine, it comes off glove and bounces to Philippe"
"<strong>caught at deep point!</strong> Brilliant catch from Vince! They are checking this for a bump ball but it travelled 50m. It's out. It was very full outside off, he square drives and he just chips a half volley slicing it high to deep point, Vince runs in a fair way and takes an excellent catch!"
"good length on leg, he's tucking this behind square to the circle and they run well for two"
"short ball outside off, he takes on the pull shot, miscues off the top edge but it lands safely short of deep midwicket"
