"length ball in the channel, lets it go through"
"fuller, goes for the drive but it trickles towards mid-on off the inside edge"
too full and Rahul opens the face of the bat to drive through point. Watched it all the way onto the bat and found the gap
"oooh finds the better length now, just a bit short of good, in the channel and nipping in. Ends up very close to the body even as Rahul shoulders arms"
strays down leg and it flicks the thigh pad and defeats the wicketkeeper's dive to his left to run down to the fence
"fuller on middle stump, defended solidly towards mid-on"
"length ball on the stumps, moving in a bit. The carry means it goes up to the ribs and Mayank deals with it well, going across and on his toes to nudge it down towards the leg side and take a quick single"
"good length, on the fourth stump, holds its line and a well-judged leave by Rahul"
"good length homing in on off stump, steered to point"
"<b>that's cut back in with venom</b>. Length ball outside off, jags in and hits him on the box. That is a painful blow."
"back of a length outside off, this goes through straight and he lets it go"
too wide outside off and a comfortable leave to end the over
"length ball from wide of the crease, angling in but still wide enough outside off to leave alone"
"almost a yorker length on off stumps, he stays on the back foot and steers it to point by opening the bat face"
"past the outside edge. Angling in from wide of the crease again and on the off stump, straightens a touch. Rahul holds his shape though and plays inside the line"
"fuller again on the stumps, patted back to the bowler's left"
"too full and too straight, picked off his pads to deep midwicket and they run well to gather three"
sharp movement into the batsman again but too full and well outside off so he's able to let it through without damage
"excellent length and line, probing outside off and letting the carry in the surface negate any thoughts of an attacking shot. He ends up shouldering arms"
"<b>edged through the slips</b>. Holder at second slip can only see it bounce a few inches in front of him and go through to the boundary. This was fuller and again on that probing line, but Mayank pushed forward with soft hands in defence, which probably saved him since it didn't carry. Gabriel not happy though, he thought Holder should have been standing closer"
"back of a length on the stumps, defended back"
"back of a length on the stumps, he gets behind it and defends"
"<b>lovely shot</b> overpitched outside off and he plays a neat cover drive, opening the face of the bat to send it to the boundary"
"fuller again on leg, tries to clip it but can't connect"
"fuller on the stumps, pushed back to the bowler"
"angling into him again, and straightens after pitching to snake past the outside edge"
"very full again, almost yorker length but not quite, and he drives it gently back to the bowler"
"fuller on the pads, tries to flick but the ball rolls off the pad to backward square leg"
"good length outside off on the fifth stump, he goes on the front foot to defend but plays well within the line as the ball whistles past his outside edge"
fuller and a confident stride forward to drive to mid-off
"too full and strays on the pads, clipped to square leg, and Roach has to run around from fine leg to cut it off"
"another one that has come back in a fair way, but Rahul dealt with it fairly well, hopping on to the back foot and patting it down from near his waist"
"hurries him once again, moving it slightly away but too full to have any damage. Rahul able to jab it away in defence"
"too full and outside off, square driven very pleasingly past the point fielder and into the fence. Not the best ball"
"great shot again, but another bad ball. Half volley outside off and on-driven with authority by Rahul. The mid-on manages to run back and pull it back inside the rope"
"back of a length, moving into him, flicked off his hips past short leg"
"fuller on off, pushed into the offside"
"back of a length, moving away a touch but outside off so he can let it go through"
"length ball outside off, moving away and he lets it go again"
"fuller length on off, defended with soft hands, takes a thickish outside edge to roll towards gully"
"<b>peach of a ball and he's caught in the slips</b>. Pitched on a length and jagged away from middle stump, Rahul's bat had already come down and it caught the edge to fly to Cornwall at first slip for a comfortable catch"
"length on off, moving away again but in the channel, Pujara defends carefully towards point"
"full outside off, pushed into the offside"
"length ball on the stumps, defended back"
"back of a length in the channel and straightens it again, has Mayank feeling for the ball but luckily for the batsman, it doesn't catch the outside edge"
"too full, driven to mid-off from the front foot"
"full on the stumps, he leans into a punch that goes to the bowler's left and allows them to take a single"
"in the channel, good length and Pujara happy to let it go through"
good length and he's still getting the ball to move away from the right-handers. Mayank stays beside this one and punches towards point
"fuller, almost yorker length, driven towards short mid-off"
"<b>past the outside edge</b> on off stump and straightening from a little wide of the crease, whistles past the outside edge"
"<b>beaten again</b> moves away from a length but Mayank plays with bat very close to the body and doesn't go feeling for the ball, lets it go past the outside edge"
"fuller on the pads, clipped to midwicket"
"sticking to that probing off-stump and around line, he jabs it down from the crease"
length ball outside off and Pujara can leave those alone all day
"<b>sharp movement in</b> and it beats the inside edge. Pitches outside off and veers in sharply. Pujara's going for the forward defensive but it snakes between bat and pad, over the stumps and the keeper has to tumble to his left to gather"
"fuller, defended into the offside"
"length ball outside off, lets it go"
"homing in on the off stump from wide of the crease, Pujara gets behind it and defends"
"length ball coming into him, Pujara nudges it to the legside"
"<b>play and a miss!</b> full ball outside off and moving away, draws him into the drive and he goes for it, only for the ball to move away and beat the edge. Very close to that edge though"
"length ball outside off, lets this go"
"back of a length on off, punched towards mid-off from the back foot"
"<b>outside edge</b> but played with soft hands. Was caught on the crease a bit and Holder's movement away caught the edge, but it went past third slip"
"<b>beauty</b>. Back of a length on a perfect line on off, and takes off to beat the outside edge by millimetres"
back of a length again but this time Pujara stays inside the line and lets it pass through outside off
"length ball outside off, pushed to point"
"full on the stumps, takes a thick inside edge to deep square with the batsman coming forward to defend"
"length ball outside off, he's able to leave it safely covering the angle coming in"
"back of a length on off, stays in his crease and defends it solidly"
"<b>oooh brave leave</b>. On a length and cutting in sharply, but Pujara probably trusted that the bounce would carry it over the stumps anyway. It ends up perilously close to off stump"
"good length on the stumps, tucked to midwicket"
"Some turn, length ball on off, he moves back and across and punches it into the legside"
"length ball on the stumps, punched to the bowler's right"
"given some air and fuller, defended off the front foot"
"<b>diving stop by Chase at mid-off</b>. Too full and Mayank goes for the extra cover drive and seemed to have found the gap, till Chase stopped it"
"tossed up again, but full, and Mayank punches into the offside"
thick inside edge off an attempted drive rolls between midwicket and square leg
"full and curving away outside off, lets that go"
length ball shaping away from off stump. Defended with soft hands
"crisply driven, but straight to mid-off. Full awayswinger again, nice stride and connection, but that's exactly what Holder wants him to be doing"
<b>gets cramped</b> as this skids rapidly onto his front pad. From middle stump and a long way past the inside edge to hit him in front of leg
"overpitched and swung away outside off. Inviting the drive, but not finding one"
"short of a length and wide outside off, left alone"
"short of a length on leg stump, defended off the back foot"
"length at middle stump, skips down the track and jams this wide of mid-on. Mayank runs in an arc to avoid the throw by mid-on but makes it"
"<b>lifted over the non-strike.</b> Length ball outside off, gets very low and to the pitch of this before drilling this"
"length on middle stump, flicked to mid-on with the turn"
"length on off stump, gets close and defends into the pitch"
<b>skids past the outside edge.</b> Some natural variation there. Short of a length in the corridor and holds its line as he gets back to defend it
length and wobbling outside off. Too far to make him play
"short of a length just outside off, left alone"
length ball angled into the corridor. Straightens and he lets it go
"short of a length on middle stump, on his toes to glance this to fine leg's left"
"length outside off, leans in and jabs on the up to mid-off"
"short ball at a middle stump line, ducks to let it go"
"<b>beaten in the air</b> after stepping out, but manages to defend into the pitch"
<b>in the air</b> but safely in front of mid-on. Steps out to the length ball again and can't control the flick
"<b>flicked through square leg</b> with expertise. Length ball on middle, steps out and closes the face very late"
"length on off stump, blocked on the front foot"
"<b>cut straight to point!</b> Wicket number one for Cornwall, and it's arguably India's best player of spin. Short of a length and skidding on in the corridor. Stepped out four balls and might have been waiting for the short one. It came and he snatched at it, trying to hit it too hard. It gets big on him late - Cornwall is a tall man - and he ends up getting it off the thick outside edge. Easy catch"
"length on off stump, blocked on the front foot"
length and curving away in the corridor. Blocked on the front foot
"length at middle stump, blocked into the leg side. That came in"
"length ball outside off, cuts away. Left alone"
length and into off stump. Defended to the cordon off the back foot
"length on leg stump, clipped to midwicket with a big stride across"
"length on off stump, defended past the bowler off the back foot"
short of a length and turning into the corridor. Tapped back to the bowler off the back foot
"tossed up nicely, dipping quickly on a length on off stump. Blocked"
"<b>lbw appeal</b> as Kohli is through the flick too early. Once again, it's that dip that has Kohli reaching far out. No review, probably turning down"
"length on off stump, blocked on the front foot"
"length on off, long way forward as he flicks to mid-on"
"tossed up, loopy on middle stump. Flicked to midwicket"
"<b>was there an inside edge?</b> No, it's just hit him too high on the back leg for West Indies to appeal. Length ball slanted back in and he was on the front foot to try and defend"
"short of a length, very wide outside off. Left alone"
"length outside off, big stride and he jabs it wide of mid-off. Not quite down on that but he didn't go with a big flourish. Close to the body and a nicely collected three"
"short of a length just outside off, defended off the back foot"
"length ball just outside off, blocked on the front foot"
<b>past the inside edge</b> and onto pad. But hits him high once again. That cut back in sharply as he got on the front foot
three more. Deflty done. Length ball turns into his legs. He gets on the back foot and gently tickles this fine. Short leg has to run a long way to retrieve that
"length outside off, dipping on the batsman. Blocked to cover"
"<b>big appeal for lbw and West Indies have reviewed this!</b> Wow that looked very close. Full ball, striking Kohli just above the boot as he looked to flick. Middle stump line. No bat on it, third umpire confirms. That's turning a long way in as I watch it on slo-mo...yup. <b>That's missing leg.</b> Review lost."
"length on off stump, defended off the back foot"
