"length ball on the stumps, defended on the leg side"
"length again, straight, pushed back"
"length ball around off, stays back and punches it back towards the bowler"
"length ball angling in, hurries on. Guptill punches it towards extra cover"
uses his feet and looks to chip it over extra cover but fails to middle and the ball goes towards midwicket. Scampers for a single
<b>what an anti-climax.</b> Allen falls for a golden duck on debut? Do we have a term for that? Was a length ball at the stumps that skidded off the surface as Allen looked to punch it off the back foot. But the ball kept coming in with the arm and sneaked between bat and pad to hit the top of leg. <b>Maiden T20I wicket for Nasum</b>
"length ball around off, punches it towards covers for one"
length ball angling across. Defended on the off side
"goes for the yorker, but just misses his mark. Digs it out towards mid-on"
"length ball on the pads, flicked towards fine leg to get off the mark"
"fuller on the stumps, takes his front leg out and looks to go over mid-off. Gets an outside edge that flies past the diving short third man"
"short of length at the body, swings across but misses. Gets hit on body. Gets a leg-bye to off side"
"fuller on the stumps, Guptill goes inside out over mid-off and gets it all the way for a six. Finally he middles one of those attempted big shots"
"length ball at the stumps, goes down on one knee and sweeps it towards deep square leg"
"length ball around off, drives it towards long-on"
"short of length, a little bit of room outside off. Guptill waits for it on the back foot before opening the face of the bat to send it between backward point and short third man"
a bit slower from Nasum. Guptill comes forward and punches it towards cover
"length ball around off, drops it in the direction of covers for a quick single"
"starts with a leg-stump length ball, Guptill picks it up over square leg for four. Not the fairy-tale start for Shoriful"
"length ball on the stumps, pushes it towards mid-off for a quick single"
"length ball around off, looks to push on the off side but it comes slower off the surface and rolls on the leg side"
"short and outside off, Conway opens the face to work it behind point and pick up his first boundary"
"<b>beaten</b>. Extra bounce for the left-arm seamer. A length ball outside off, looks to push at it but gets beaten"
uses his feet this time and goes inside out over extra cover. One bounce and over the boundary line
"length ball on the stumps, defended"
"length ball outside off, tapped towards backward point"
"a low full toss at the stumps, Guptill comes forward and chips it over the bowler's head. The bottom hand coming off. Looked like an attempted slower yorker"
"short of length outside off, dabs it towards third man"
"short of length on the hips, flicked towards fine leg for a couple"
"fuller on the stumps, pushes it towards cover"
fuller and down the leg side. Goes for the flick but misses. Called a wide
length ball but the line is again down the leg side. Another freebie for New Zealand
"fuller on the stumps, driven back firmly but Saifuddin stops it in his followthrough"
"<b>a direct hit and we are going upstairs</b>. A low full toss outside off, hits it towards mid-off and sets off. Naim hits the stumps down at the bowler's end but Conway was in"
