"126kmh, starts with a length delivery outside off, Uthappa defends it back"
"nice swing into the batsman from outside off, Uthappa just about manages to close the face of the bat and push it to mid-on"
"despite the slip, PK pitches the ball outside leg and it swings towards the stumps, Gambhir glances it fine for two"
"swings towards the batsman again from around leg stump, typical Gambhir tuck to work that ball to long leg for two more"
"almost knocks over the off stump! This one swung in beautifully from just back of length outside off, it came in, Gambhir didn't play for the swing and swung his bat hard and ball went through the gate"
"wider this time outside off, GG cuts that straight to point"
"back of length outside off, Uthappa leans forward to push it to cover"
"bit of inswing for the back of length ball, Gambhir hops on the back foot to easily tuck it to deep backward square leg"
"he chases the wide delivery, that's swinging away further, without any footwork and misses!"
"pretty wide outside off again, more outswing and Uthappa swings and misses again. Nowhere close to the ball"
"slightly better form Kulkarni and much much better from Uthappa! Length delivery swinging away outside off, Uthappa reaches out and crunches a cover drive in the gap!"
a tad short and the same result! More swing away from the Uthappa and he again caresses that through the wide gap in the covers
"bowled around his legs, PK punches the air! It pitched around leg and was swinging down a bit, for the leg slip in place, Gambhir glanced but the ball deflected off the thigh pad and change direction to hit the stumps! That's a big wicket for Lions"
gets a back of length delivery and he pushes it towards mid-on
"edged to the keeper, Pandey goes for a duck! What a beauty that was - just back of length on off stump with seam pointing towards the slips, Pandey doesn't move his feet and pokes at the ball as it swings away a bit and there's no room for him. Faint outside edge and an easy catch for the keeper"
"nicely bowled on the stumps with a hint of outswing, Surya stays back and blocks"
"keeps low as it's pitched well outside off and swings away further, Surya leaves it"
"ends the over by swinging the ball in from outside off, Surya slices and gets two to third man where Shivil Kaushik slides to keep it in"
"misfield at fine leg and that's gone for four, the crowd likes it! The ball came into Uthappa and he flicked it away nicely behind square for just a single, but Shivil, who went down on a knee to stop that, couldn't hold on to it. Deflected off him for four"
back of length and extra bounce as Uthappa swings and misses
"Uthappa goes as well, caught behind! Nicely bowled just outside off, it looked like Uthappa wanted to push it firmly down the ground but played the wrong line and gave a faint outside edge to the keeper. The umpire's finger went up immediately"
"length delivery on the off stump, Shakib defends it back"
"wider outside the off stump and angling away, Shakib leaves this time"
"length delivery swinging into Shakib, no room and he cuts it towards point"
"length delivery on the stumps, pushed down to mid-on by Surya"
"touch shorter and slightly outside off, defends it down to mid-on"
"short of length and just outside off, Surya's bat comes down a bit late to defend it"
"stifled appeal dies an early death as the ball beats Surya! Pitched on back of length and seamed in a tad, hit Surya high on the thigh pad"
just around the off stump and Surya defends it towards midwicket this time
that's a <strong>maiden</strong>! Surya puts his front foot forward and manages to push it into the covers after some late swing
"edged first ball and it falls short of DK! Back of length outside off, gets the extra bounce which takes Shakib's glove and it falls a yard or two short of the keeper"
swings into the batsman now who wants to flick and manages a leg bye
"angles it sharply in towards the off stump, Surya defends it late to wide slip"
"that's gone high and not too far, but lands just beyond mid-off's reach! Surya drove the fullish delivery on the up and didn't middle it, Finch chased from mid-off and it was well beyond his reach"
"that's a <strong>stunner</strong> from Raina at slip! Whoa! I need to see a few replays to believe that. Smith angled the short ball in and Surya swayed his head out of the way to ramp that over the slips, it took his glove and then - Raina leapt a long way to his left with his right hand high and plucked the ball out of its path"
"in the air again and it goes just over cover for four! Yusuf gets a fullish delivery first ball, he swings hard and sends that flying for four"
nicely driven off the front foot by Shakib through the covers for two
"just back of length now outside off, Shakib cuts it late to third man"
"just about back of length outside off, Yusuf steers it late to point"
not too far outside off and Yusuf slices it to third man this time
"short ball, Shakib pulls it back, not from the middle, and Kulkarni stops it"
"that's nearly taken at third man, great attempt by Tambe but it came out of his hands! Shakib cut the short ball that was angling away uppishly to third man, Tambe ran to his right and got both hands to it but he tumbled and the ball fell to the ground"
"full on middle, blocked back to the bowler"
"floated down the leg side, beats Shakib's half-hearted flick. Wide called"
"short and wide outside off, Shakib does not cash in. He chops it straight to point"
"rising short ball on off, Shakib stays back and fends through square leg"
"dug in short on middle, Yusuf swivels on the back foot and controls a pull to long leg"
"half volley on the pads, swings into it, flicked away through backward square leg, Kaushik was fine in the deep, and had no chance"
"tight and full, moves away, opens up Shakib. He falls over and ends up poking an outside edge through the cover region"
"starts off with a slower one, the batsman dropped it in front of his feet"
"floated into the pads, glanced to long leg"
"shortish and swings away wide outside off, 130ks, Yusuf chases it with a cut and misses. His feet did not move"
"back of a length and width outside off, guided to point, where Jadeja makes a tumbling save"
"pitched up and outside off, driven to the right of sweeper cover"
"lobs a full toss on off, dips late, Shakib waits on it and steers it gently to backward point"
"short and flat outside off, Yusuf slaps it back to long-off"
"some flight to Shakib and pitched up, he drives it nicely to sweeper cover"
"pitched up with some slight, Yusuf clears his front foot and tonks that straight over the bowler's head with a lot of power for six!"
"full again, this time with some room and Yusuf absolutely drills that through the covers to beat sweeper cover"
closer to the stumps and this one is chipped down to long-on for one
"full on off, clipped down to long-on for one more"
"turns it into Shakib, he takes it on the pad but it was going down leg"
"fuller outside off now, Shakib drives into the covers"
some room outside off and he cuts it to third man for one
